Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xb035f433
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16715 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 20800.000000

Root relaxation: objective 1.012208e+04, 3268 iterations, 0.13 seconds (0.14 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 11071  5751 11230.7093   50   86 11575.2000 11160.5341  3.58%  27.3  100s
 11654  5922 11223.6422   47   87 11575.2000 11166.3378  3.53%  27.8  105s
 12431  6133 11283.8687   49   81 11575.2000 11181.9623  3.40%  28.7  110s
 13196  6362 11317.5544   51   78 11575.2000 11190.3125  3.33%  29.6  115s
 13771  6557 11453.3664   58   64 11575.2000 11197.4544  3.26%  30.0  120s
 14446  6752 11284.0802   49   81 11575.2000 11204.7437  3.20%  30.6  125s
 15235  6965 11299.5639   51   82 11575.2000 11211.2115  3.14%  31.3  130s
 15474  7027 11340.4431   54   79 11575.2000 11212.5854  3.13%  31.5  135s
 16301  7269 11242.0042   47   91 11575.2000 11217.9986  3.09%  32.0  140s
 17108  7457 11358.3809   52   83 11575.2000 11223.6672  3.04%  32.5  145s
 17838  7654 11250.0375   48   88 11575.2000 11226.8480  3.01%  33.0  150s
 18635  7857 11506.1090   59   67 11575.2000 11230.9329  2.97%  33.5  155s
 19475  8066 11303.0823   52   80 11575.2000 11235.0658  2.94%  33.8  160s
 20333  8257 11483.0329   56   70 11575.2000 11239.4745  2.90%  34.1  165s
 21150  8464 11385.9561   54   74 11575.2000 11242.8516  2.87%  34.5  170s
 22028  8597 11446.6204   61   63 11575.2000 11245.5016  2.85%  34.7  175s
 22805  8773 11449.4942   54   75 11575.2000 11248.1645  2.83%  35.0  180s
 23639  8959 11556.4694   72   29 11575.2000 11251.0799  2.80%  35.2  185s
 24511  9162 11430.5034   60   70 11575.2000 11253.8426  2.78%  35.4  190s
 25377  9355     cutoff   71      11575.2000 11255.9462  2.76%  35.6  195s
 26211  9537 11289.5061   49   87 11575.2000 11257.9925  2.74%  35.8  200s
 26615  9641 11285.4586   48   86 11575.2000 11259.3014  2.73%  35.9  205s
 27458 10052 11296.3873   48   86 11575.2000 11261.5274  2.71%  36.0  210s
 28274 10489 11441.5776   59   63 11575.2000 11263.6474  2.69%  36.2  215s
 29143 10956 11397.3808   54   73 11575.2000 11265.5142  2.68%  36.4  220s
 29956 11399 11492.4715   59   70 11575.2000 11266.9895  2.66%  36.6  225s
 30809 11805 11375.2116   51   77 11575.2000 11268.6432  2.65%  36.7  230s
 31647 12247 11571.6422   72   49 11575.2000 11270.0572  2.64%  36.8  235s
 32499 12672 11572.0306   69   40 11575.2000 11271.8367  2.62%  36.9  240s
 33360 13100 11417.0319   55   67 11575.2000 11273.3918  2.61%  37.0  245s
 34193 13536     cutoff   64      11575.2000 11275.0522  2.59%  37.1  250s
 34989 13950 11566.8619   64   45 11575.2000 11276.3355  2.58%  37.2  255s
 35832 14364 11332.8371   51   81 11575.2000 11277.7967  2.57%  37.3  260s
 36654 14760 11356.3818   49   86 11575.2000 11279.2104  2.56%  37.4  265s
 37499 15183 11304.7384   50   85 11575.2000 11280.3494  2.55%  37.5  270s
 38312 15586 11567.3032   56   65 11575.2000 11281.5043  2.54%  37.6  275s
 39153 16000 11553.8629   65   50 11575.2000 11282.5215  2.53%  37.6  280s
 39972 16392 11366.5568   50   75 11575.2000 11283.9426  2.52%  37.7  285s
 40773 16818 11433.8182   58   67 11575.2000 11285.3540  2.50%  37.8  290s
 41599 17250 11510.2502   59   64 11575.2000 11286.4863  2.49%  37.9  295s
 42296 17605 11547.2460   70   34 11575.2000 11287.2343  2.49%  38.0  300s
 43114 17990 11331.7266   53   79 11575.2000 11288.2337  2.48%  38.0  305s
 43936 18405 11402.6225   52   79 11575.2000 11289.0407  2.47%  38.0  310s
 44711 18771 11538.6142   51   79 11575.2000 11290.0900  2.46%  38.1  315s
 45510 19196 11337.0250   51   70 11575.2000 11291.1683  2.45%  38.2  320s
 46318 19582 11507.6814   63   51 11575.2000 11292.2282  2.44%  38.2  325s
 47123 20005 11502.9705   57   68 11575.2000 11292.9914  2.44%  38.3  330s
 47928 20416 11317.8770   51   80 11575.2000 11293.9209  2.43%  38.3  335s
 48706 20824     cutoff   65      11575.2000 11294.8138  2.42%  38.4  340s
 49508 21225 11569.0873   56   65 11575.2000 11295.8726  2.41%  38.4  345s
 50352 21615 11497.6215   66   49 11575.2000 11296.7899  2.41%  38.4  350s
 51102 21980 11400.5185   58   71 11575.2000 11297.8514  2.40%  38.5  355s
 51958 22408 11361.6771   50   86 11575.2000 11298.8803  2.39%  38.5  360s
 52805 22867 11498.7709   54   73 11575.2000 11299.6679  2.38%  38.5  365s
 53644 23280 11573.7441   68   48 11575.2000 11300.2656  2.38%  38.5  370s
 54458 23690 11366.7648   53   77 11575.2000 11301.1070  2.37%  38.5  375s
 55295 24094 11550.6921   67   49 11575.2000 11301.7992  2.36%  38.5  380s
 56147 24555 11451.2391   61   63 11575.2000 11302.4800  2.36%  38.5  385s
 56955 25002 11508.6617   57   69 11575.2000 11303.1144  2.35%  38.5  390s
 57793 25399 11331.0007   52   83 11575.2000 11303.5541  2.35%  38.5  395s
 58630 25827 11485.1423   61   62 11575.2000 11304.2630  2.34%  38.5  400s
 59463 26255 11392.0576   54   76 11575.2000 11305.0253  2.33%  38.5  405s
 59724 26386 11373.1001   54   77 11575.2000 11305.1569  2.33%  38.5  412s
 60170 26616 11525.7580   59   57 11575.2000 11305.4140  2.33%  38.5  415s
 60989 26987 11562.2637   66   57 11575.2000 11306.2081  2.32%  38.6  420s
 61740 27367 11500.9643   61   65 11575.2000 11306.7867  2.32%  38.6  425s
 62555 27768 11568.4620   58   72 11575.2000 11307.3041  2.31%  38.6  430s
 63400 28183 11408.8526   54   81 11575.2000 11308.0428  2.31%  38.6  435s
 64235 28590 11338.7235   51   83 11575.2000 11308.6135  2.30%  38.6  440s
 65091 29017 11522.6025   59   66 11575.2000 11309.1522  2.30%  38.6  445s
 65937 29427 11411.0806   53   74 11575.2000 11309.5702  2.29%  38.6  450s
 66764 29863 11551.6933   61   62 11575.2000 11310.0572  2.29%  38.6  455s
 67550 30249 11533.8100   61   57 11575.2000 11310.5913  2.29%  38.6  460s
 68361 30645 11523.3568   66   50 11575.2000 11311.1130  2.28%  38.6  465s
 69228 31024 11457.4742   59   56 11575.2000 11311.5984  2.28%  38.6  470s
 69953 31380 11469.0721   63   59 11575.2000 11311.9221  2.27%  38.6  475s
 70752 31766 11474.7172   59   67 11575.2000 11312.4177  2.27%  38.6  480s
 71552 32174 11454.4553   58   69 11575.2000 11313.0023  2.27%  38.6  485s
 72378 32594 11408.6083   56   71 11575.2000 11313.4718  2.26%  38.6  490s
 73215 32976 11516.5754   58   68 11575.2000 11314.1026  2.26%  38.6  495s
 74044 33323 11376.6235   55   71 11575.2000 11314.8940  2.25%  38.6  500s
 74842 33724 11553.8171   60   68 11575.2000 11315.5365  2.24%  38.6  505s
 75673 34143 11340.4253   52   82 11575.2000 11316.0719  2.24%  38.6  510s
 76489 34531 11379.1628   57   69 11575.2000 11316.7297  2.23%  38.6  515s
 77326 34941 11476.2166   58   68 11575.2000 11317.2129  2.23%  38.6  520s
 78119 35314 11561.9575   65   61 11575.2000 11317.6317  2.23%  38.6  525s
 78938 35697 11490.6777   55   74 11575.2000 11317.9425  2.22%  38.6  530s
 79732 36093 11505.0567   57   69 11575.2000 11318.2816  2.22%  38.7  535s
 80589 36470 11359.1521   52   76 11575.2000 11318.7721  2.22%  38.6  540s
 81412 36871     cutoff   66      11575.2000 11319.2137  2.21%  38.6  545s
 82226 37230 11479.9044   56   73 11575.2000 11319.5576  2.21%  38.6  550s
 83056 37635 11506.4358   59   60 11575.2000 11320.1587  2.20%  38.6  555s
 83876 38009     cutoff   69      11575.2000 11320.5444  2.20%  38.6  560s
 84702 38405 11539.6725   61   60 11575.2000 11320.9732  2.20%  38.7  565s
 85553 38781 11564.6888   60   61 11575.2000 11321.4365  2.19%  38.6  570s
 86290 39091 11425.8858   59   59 11575.2000 11321.8163  2.19%  38.6  575s
 87123 39492 11351.2384   53   76 11575.2000 11322.1977  2.19%  38.6  580s
 87928 39846 11390.2743   54   79 11575.2000 11322.5963  2.18%  38.6  585s
 88736 40228 11557.9885   70   39 11575.2000 11323.0906  2.18%  38.7  590s
 89582 40635 11522.5368   60   53 11575.2000 11323.5053  2.17%  38.7  595s
 90412 40990 11368.5525   55   75 11575.2000 11324.0169  2.17%  38.7  600s
 91241 41341 11560.4750   62   64 11575.2000 11324.4394  2.17%  38.7  605s
 92071 41756 11332.8349   54   75 11575.2000 11324.7975  2.16%  38.7  610s
 92917 42116 11371.5574   50   85 11575.2000 11325.2022  2.16%  38.7  615s
 93649 42420 11502.8654   62   67 11575.2000 11325.4785  2.16%  38.7  620s
 94473 42789 11357.7318   56   75 11575.2000 11325.8327  2.15%  38.7  625s
 95295 43214 11362.7483   50   80 11575.2000 11326.3337  2.15%  38.7  630s
 96122 43625 11367.3494   55   73 11575.2000 11326.9005  2.15%  38.7  635s
 96984 43982 11374.1909   54   72 11575.2000 11327.3580  2.14%  38.7  640s
 97777 44346 11427.2554   54   77 11575.2000 11327.7112  2.14%  38.7  645s
 98615 44708 11387.7311   56   76 11575.2000 11327.9484  2.14%  38.7  650s
 99238 45007 11350.3001   54   80 11575.2000 11328.2184  2.13%  38.7  655s
 100086 45379 11566.8563   60   64 11575.2000 11328.5275  2.13%  38.7  660s
 100901 45713 11414.9013   53   78 11575.2000 11328.8179  2.13%  38.7  665s
 101725 46091 11545.1137   58   68 11575.2000 11329.2176  2.13%  38.7  670s
 102562 46477 11472.3178   57   65 11575.2000 11329.6199  2.12%  38.7  675s
