Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xa999d9f0
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [2e-01, 2e+03]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 1e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114400.00000

Root relaxation: objective 2.297166e+04, 3945 iterations, 0.21 seconds (0.23 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 17256  7503 47313.4677   56   67 48409.4000 47161.0705  2.58%  45.0  215s
 17824  7656 47271.9845   51   78 48409.4000 47164.9649  2.57%  45.1  220s
 18364  7831 47921.0751   48   79 48409.4000 47169.6862  2.56%  45.2  225s
 18907  7994 47618.1279   63   52 48409.4000 47172.0559  2.56%  45.4  230s
 19457  8181 47504.1163   64   57 48409.4000 47175.8918  2.55%  45.4  235s
 19990  8325 47639.5823   68   52 48409.4000 47178.3772  2.54%  45.6  240s
 20513  8484 47270.8066   57   68 48409.4000 47181.9571  2.54%  45.6  245s
 21032  8654 47596.5980   58   67 48409.4000 47184.9511  2.53%  45.8  250s
 21571  8790 47487.7212   54   76 48409.4000 47187.3640  2.52%  45.9  255s
 22128  8946 47452.7405   52   64 48409.4000 47190.0841  2.52%  46.0  260s
 22645  9079 47299.8764   50   77 48409.4000 47192.8596  2.51%  46.1  265s
 23148  9218 47299.8248   57   73 48409.4000 47194.8640  2.51%  46.3  270s
 23683  9366 47337.2698   51   68 48409.4000 47196.1211  2.51%  46.4  275s
 24194  9542 48254.3394   70   49 48409.4000 47199.0321  2.50%  46.5  280s
 24711  9689 48226.7867   70   41 48409.4000 47201.7798  2.49%  46.7  285s
 25218  9840     cutoff   68      48409.4000 47203.6685  2.49%  46.8  290s
 25767 10002 47234.9197   56   69 48409.4000 47206.4366  2.48%  46.8  295s
 26207 10269 48274.1403   79   27 48409.4000 47207.6820  2.48%  46.9  300s
 26640 10544 48100.8101   68   43 48409.4000 47209.1171  2.48%  47.0  305s
 27164 10870 48319.1861   71   26 48409.4000 47211.3768  2.47%  47.1  310s
 27697 11189     cutoff   73      48409.4000 47212.9951  2.47%  47.1  315s
 28229 11508 47272.4894   50   75 48409.4000 47214.3771  2.47%  47.2  320s
 28716 11819 47484.8643   58   62 48409.4000 47215.8843  2.47%  47.4  325s
 29267 12155 47469.6263   59   62 48409.4000 47217.8530  2.46%  47.4  330s
 29774 12475 48125.0500   78   36 48409.4000 47218.6690  2.46%  47.5  335s
 30307 12812 48298.4566   64   56 48409.4000 47220.3768  2.46%  47.5  340s
 30858 13129 48372.7782   71   48 48409.4000 47221.1772  2.45%  47.6  345s
 31354 13440 47877.4332   68   43 48409.4000 47222.4174  2.45%  47.6  350s
 31878 13734     cutoff   78      48409.4000 47224.4454  2.45%  47.6  355s
 32311 13990 48342.6901   77   34 48409.4000 47225.2030  2.45%  47.8  360s
 32804 14287 48378.5056   66   48 48409.4000 47226.3955  2.44%  47.9  365s
 33262 14570 47936.3492   71   47 48409.4000 47228.0138  2.44%  48.0  370s
 33763 14858 47377.0434   51   66 48409.4000 47229.5006  2.44%  48.1  375s
 34232 15174 47324.8446   51   71 48409.4000 47230.5889  2.44%  48.2  380s
 34414 15265 47357.6683   63   59 48409.4000 47231.3191  2.43%  48.2  385s
 34884 15555 47295.9630   53   72 48409.4000 47232.7261  2.43%  48.2  390s
 35393 15861 47260.0151   51   73 48409.4000 47234.1132  2.43%  48.3  395s
 35944 16164 47719.6668   57   62 48409.4000 47235.1800  2.43%  48.3  400s
 36414 16444 47427.0705   61   59 48409.4000 47236.5630  2.42%  48.4  405s
 36899 16732 47452.3757   53   71 48409.4000 47238.0613  2.42%  48.5  410s
 37425 17057 48050.2352   70   47 48409.4000 47239.1994  2.42%  48.5  415s
 37963 17335 47257.7069   59   67 48409.4000 47239.9001  2.42%  48.5  420s
 38452 17636 48262.2020   70   45 48409.4000 47240.7592  2.41%  48.6  425s
 38985 17942 47332.2742   54   75 48409.4000 47241.6859  2.41%  48.6  430s
 39481 18241 47382.4298   53   72 48409.4000 47243.0550  2.41%  48.7  435s
 40006 18537 47493.4074   61   61 48409.4000 47244.5027  2.41%  48.7  440s
 40497 18813 48145.8116   75   36 48409.4000 47245.7894  2.40%  48.7  445s
 40988 19120 47442.1389   51   70 48409.4000 47246.5342  2.40%  48.8  450s
 41478 19409 47626.4015   58   59 48409.4000 47247.5007  2.40%  48.9  455s
 42012 19720 47741.8005   64   55 48409.4000 47248.5151  2.40%  48.9  460s
 42535 19990 47281.3984   61   57 48409.4000 47249.8565  2.40%  48.9  465s
 43047 20299 48285.4980   71   42 48409.4000 47251.0324  2.39%  49.0  470s
 43537 20565 47684.3163   57   62 48409.4000 47252.2675  2.39%  49.0  475s
 44039 20840 47663.5303   62   52 48409.4000 47252.8689  2.39%  49.0  480s
 44465 21106 47649.7933   63   55 48409.4000 47253.9408  2.39%  49.1  485s
 44974 21420 47433.7080   55   65 48409.4000 47254.6055  2.39%  49.1  490s
 45487 21732 47842.4239   60   64 48409.4000 47255.2629  2.38%  49.2  495s
 45978 22006 48125.5084   68   40 48409.4000 47255.6969  2.38%  49.2  500s
 46524 22321 47427.5647   54   69 48409.4000 47256.7374  2.38%  49.2  505s
 46971 22576 47483.9885   51   70 48409.4000 47257.1144  2.38%  49.3  510s
 47423 22848 47755.7612   63   58 48409.4000 47258.0590  2.38%  49.3  515s
 47914 23116 48293.6916   76   41 48409.4000 47259.1936  2.38%  49.4  520s
 48439 23420 47878.8965   54   64 48409.4000 47260.3924  2.37%  49.4  525s
 48978 23718 47755.4387   67   54 48409.4000 47261.1549  2.37%  49.4  530s
 49521 24050 47629.7983   61   46 48409.4000 47262.2012  2.37%  49.4  535s
 50041 24338 47283.6464   52   73 48409.4000 47263.6433  2.37%  49.4  540s
 50549 24639 47284.8464   54   67 48409.4000 47264.3762  2.37%  49.4  545s
 51046 24908 48260.9983   75   35 48409.4000 47265.0939  2.36%  49.4  550s
 51530 25203 47423.0641   61   62 48409.4000 47265.8597  2.36%  49.4  555s
 52012 25491 48268.6642   56   68 48409.4000 47266.6310  2.36%  49.5  560s
 52489 25772 47771.3260   60   60 48409.4000 47267.2693  2.36%  49.5  565s
 52948 26034 47653.3913   61   60 48409.4000 47267.8344  2.36%  49.6  570s
 53392 26262 47547.6515   59   65 48409.4000 47268.7715  2.36%  49.6  575s
 53900 26549 48114.0098   68   47 48409.4000 47269.4727  2.35%  49.6  580s
 54398 26845     cutoff   64      48409.4000 47270.1177  2.35%  49.7  585s
 54879 27134 48198.2300   73   45 48409.4000 47270.4860  2.35%  49.7  590s
 55335 27405 48069.9211   69   35 48409.4000 47271.2950  2.35%  49.7  595s
 55834 27712 48307.9470   71   41 48409.4000 47271.8786  2.35%  49.8  600s
 56315 27986 47410.7327   59   60 48409.4000 47272.6312  2.35%  49.8  605s
 56812 28263 47298.6586   57   65 48409.4000 47273.5170  2.35%  49.8  610s
 57318 28580 47470.6695   56   59 48409.4000 47274.1110  2.35%  49.8  615s
 57828 28840 47610.4070   62   59 48409.4000 47274.7143  2.34%  49.8  620s
 58263 29085 47376.1363   55   70 48409.4000 47275.0634  2.34%  49.9  625s
 58781 29391 47540.5452   54   68 48409.4000 47275.6010  2.34%  49.9  630s
 59280 29669 47379.5282   57   67 48409.4000 47276.1792  2.34%  49.9  635s
 59786 29935 47347.2798   52   73 48409.4000 47276.9350  2.34%  49.9  640s
 60186 30165     cutoff   72      48409.4000 47277.5390  2.34%  49.9  645s
 60676 30450 48401.9509   69   39 48409.4000 47278.3138  2.34%  49.9  650s
 61124 30708 48268.0947   56   64 48409.4000 47278.5733  2.34%  50.0  655s
 61623 30972 47492.5122   54   75 48409.4000 47279.2375  2.33%  50.0  660s
 62096 31240 47954.1630   67   40 48409.4000 47279.5144  2.33%  50.0  665s
 62610 31494 47392.1237   58   59 48409.4000 47280.1838  2.33%  50.0  670s
 63055 31758 47967.7247   53   69 48409.4000 47280.9864  2.33%  50.1  675s
 63542 32034 47883.3524   59   63 48409.4000 47282.1087  2.33%  50.1  680s
 64050 32343 47792.1388   58   64 48409.4000 47282.7504  2.33%  50.1  685s
 64566 32636 47333.8454   54   77 48409.4000 47283.2022  2.33%  50.1  690s
 65062 32901 47880.2431   54   65 48409.4000 47283.9654  2.32%  50.1  695s
 65565 33187 47699.0759   61   63 48409.4000 47284.3480  2.32%  50.1  700s
 66104 33473 47404.4809   58   61 48409.4000 47285.2037  2.32%  50.1  705s
 66581 33740 47584.2108   59   55 48409.4000 47285.8605  2.32%  50.1  710s
 67076 33987 47875.2783   59   57 48409.4000 47286.3199  2.32%  50.1  715s
 67578 34287 47310.5909   60   68 48409.4000 47286.8372  2.32%  50.1  720s
 68098 34575 48329.4834   71   46 48409.4000 47287.2122  2.32%  50.1  725s
 68557 34837     cutoff   82      48409.4000 47287.6341  2.32%  50.2  730s
 68955 35078 47775.9180   61   50 48409.4000 47288.1592  2.32%  50.2  735s
H69186 34187                    48320.200000 47288.5105  2.14%  50.2  744s
H69187 34109                    48316.400000 47288.5105  2.13%  50.2  745s
 69634 34375 48072.8582   73   45 48316.4000 47288.9218  2.13%  50.2  750s
 69802 34465 48100.4779   70   46 48316.4000 47289.0939  2.13%  50.2  757s
 70039 34585 47514.5449   56   63 48316.4000 47289.4238  2.13%  50.2  760s
 70467 34813 48291.5646   72   38 48316.4000 47289.8031  2.12%  50.2  765s
 70988 35102 47988.0672   70   43 48316.4000 47290.3864  2.12%  50.3  770s
 71485 35350 48168.6958   76   30 48316.4000 47290.9022  2.12%  50.3  775s
 72002 35625 47486.4324   59   64 48316.4000 47291.3766  2.12%  50.3  780s
 72502 35874     cutoff   61      48316.4000 47291.8349  2.12%  50.3  785s
 72957 36128 47339.1224   56   69 48316.4000 47292.3259  2.12%  50.3  790s
 73449 36418     cutoff   70      48316.4000 47292.7932  2.12%  50.3  795s
 73953 36675 47380.6480   54   74 48316.4000 47293.6398  2.12%  50.3  800s
 74470 36942 47977.0400   73   40 48316.4000 47294.0345  2.12%  50.3  805s
 75004 37215 48051.0244   66   51 48316.4000 47294.5711  2.11%  50.3  810s
 75547 37510 47332.6103   63   61 48316.4000 47295.0790  2.11%  50.3  815s
 76029 37773     cutoff   71      48316.4000 47295.6820  2.11%  50.3  820s
 76556 38077 47456.0634   56   64 48316.4000 47296.4308  2.11%  50.3  825s
 77025 38326 47391.3016   59   65 48316.4000 47296.9062  2.11%  50.4  830s
 77540 38621     cutoff   73      48316.4000 47297.5104  2.11%  50.4  835s
 78035 38891 48259.8335   71   45 48316.4000 47298.3717  2.11%  50.4  840s
 78567 39166     cutoff   71      48316.4000 47299.0617  2.11%  50.4  845s
 79010 39427     cutoff   67      48316.4000 47299.3288  2.11%  50.4  850s
 79549 39702 47967.4526   65   57 48316.4000 47300.1538  2.10%  50.4  855s
