Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xf0f13c2f
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [2e-01, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 36423.000000

Root relaxation: objective 1.331465e+04, 3767 iterations, 0.17 seconds (0.18 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 302471 113460 17329.2403   51   60 17532.0000 17242.8181  1.65%  51.4 2695s
 303000 113626 17328.1757   47   64 17532.0000 17242.8993  1.65%  51.4 2700s
 303506 113777 17296.2518   51   62 17532.0000 17243.0213  1.65%  51.4 2705s
 303888 113891 17345.6714   48   55 17532.0000 17243.1193  1.65%  51.4 2710s
 304324 113990 17495.5583   58   43 17532.0000 17243.2370  1.65%  51.4 2715s
 304761 114095 17519.3746   53   60 17532.0000 17243.3516  1.65%  51.4 2720s
 305219 114216 17472.4458   51   69 17532.0000 17243.4922  1.65%  51.5 2725s
 305693 114335 17480.9358   52   66 17532.0000 17243.6084  1.64%  51.5 2730s
 306160 114460     cutoff   54      17532.0000 17243.7389  1.64%  51.5 2735s
 306658 114618 17423.9286   61   36 17532.0000 17243.8205  1.64%  51.5 2740s
 307131 114765 17279.2755   49   62 17532.0000 17243.9855  1.64%  51.5 2745s
 307577 114896 17398.8636   51   69 17532.0000 17244.0931  1.64%  51.5 2750s
 308029 114989 17529.6192   57   30 17532.0000 17244.2238  1.64%  51.5 2755s
 308503 115123 17518.4144   49   73 17532.0000 17244.3367  1.64%  51.5 2760s
 308952 115237 17431.5964   56   51 17532.0000 17244.5073  1.64%  51.5 2765s
 309464 115358 17410.5753   51   59 17532.0000 17244.5942  1.64%  51.5 2770s
 309939 115486 17387.3118   64   34 17532.0000 17244.6894  1.64%  51.5 2775s
 310411 115610 17417.7184   51   48 17532.0000 17244.8249  1.64%  51.6 2780s
 310799 115723 17263.8488   52   54 17532.0000 17244.8732  1.64%  51.6 2785s
 311279 115886 17529.9052   60   50 17532.0000 17244.9834  1.64%  51.6 2790s
 311778 116018     cutoff   57      17532.0000 17245.1466  1.64%  51.6 2795s
 312236 116153 17420.3828   53   56 17532.0000 17245.2641  1.64%  51.6 2800s
 312705 116285 17338.9209   53   54 17532.0000 17245.3559  1.63%  51.6 2805s
 313173 116430 17334.9836   51   58 17532.0000 17245.4899  1.63%  51.6 2810s
 313626 116556 17444.1006   56   56 17532.0000 17245.5969  1.63%  51.6 2815s
 314093 116655 17433.1001   48   61 17532.0000 17245.7264  1.63%  51.6 2820s
 314575 116778 17295.2378   53   58 17532.0000 17245.8151  1.63%  51.6 2825s
 315044 116958 17513.2276   53   37 17532.0000 17245.9216  1.63%  51.6 2830s
 315534 117115 17478.9015   65   40 17532.0000 17246.0435  1.63%  51.6 2835s
 316013 117264 17396.3398   55   49 17532.0000 17246.1874  1.63%  51.6 2840s
 316484 117403 17294.3425   46   66 17532.0000 17246.2998  1.63%  51.7 2845s
 316941 117535 17414.9782   52   64 17532.0000 17246.4566  1.63%  51.7 2850s
 317404 117676 17308.4182   47   70 17532.0000 17246.5872  1.63%  51.7 2855s
 317813 117798 17527.0674   56   50 17532.0000 17246.6891  1.63%  51.7 2860s
 318124 117882 17351.1431   53   57 17532.0000 17246.7779  1.63%  51.7 2865s
 318478 117992 17356.7003   46   67 17532.0000 17246.8946  1.63%  51.7 2870s
 318916 118140 17454.6837   56   51 17532.0000 17246.9856  1.63%  51.7 2875s
 319380 118269 17437.9346   55   62 17532.0000 17247.1076  1.62%  51.7 2880s
 319816 118407 17521.9130   58   51 17532.0000 17247.2360  1.62%  51.7 2885s
 320286 118529     cutoff   59      17532.0000 17247.3632  1.62%  51.7 2890s
 320756 118690 17327.1095   55   62 17532.0000 17247.5090  1.62%  51.7 2895s
 321239 118843 17385.0367   56   47 17532.0000 17247.6716  1.62%  51.8 2900s
 321696 118974 17504.8280   54   55 17532.0000 17247.7751  1.62%  51.8 2905s
 322137 119111 17455.1461   54   41 17532.0000 17247.8794  1.62%  51.8 2910s
 322592 119232 17463.2720   53   60 17532.0000 17248.0018  1.62%  51.8 2915s
 323038 119362 17424.5060   55   37 17532.0000 17248.0851  1.62%  51.8 2920s
 323499 119454 17395.4702   53   46 17532.0000 17248.2228  1.62%  51.8 2925s
 323943 119581 17459.7122   55   65 17532.0000 17248.3212  1.62%  51.8 2930s
 324406 119731 17483.6731   52   62 17532.0000 17248.4054  1.62%  51.8 2935s
 324862 119857 17334.5592   61   31 17532.0000 17248.5082  1.62%  51.8 2940s
 325317 119973 17470.8395   55   38 17532.0000 17248.6337  1.62%  51.8 2945s
 325798 120126 17490.9860   65   37 17532.0000 17248.7308  1.62%  51.8 2950s
 326252 120254     cutoff   60      17532.0000 17248.8109  1.62%  51.9 2955s
 326716 120388 17323.3870   55   39 17532.0000 17248.8945  1.61%  51.9 2960s
 327181 120505 17314.2496   50   66 17532.0000 17248.9861  1.61%  51.9 2965s
 327647 120609 17390.0087   52   40 17532.0000 17249.0877  1.61%  51.9 2970s
 328094 120741 17408.2230   62   44 17532.0000 17249.1914  1.61%  51.9 2975s
 328541 120859 17497.7869   58   33 17532.0000 17249.3038  1.61%  51.9 2980s
 329010 121010 17429.1613   58   52 17532.0000 17249.4263  1.61%  51.9 2985s
 329455 121146     cutoff   54      17532.0000 17249.5487  1.61%  51.9 2990s
 329911 121274 17469.3359   56   45 17532.0000 17249.6850  1.61%  51.9 2995s
 330374 121372 17259.9209   48   62 17532.0000 17249.7822  1.61%  51.9 3000s
 330854 121491 17489.0599   56   53 17532.0000 17249.9391  1.61%  51.9 3005s
 331226 121612 17481.2983   60   43 17532.0000 17250.0531  1.61%  51.9 3010s
 331642 121707 17508.2564   56   40 17532.0000 17250.1934  1.61%  52.0 3015s
 332121 121838 17408.4977   64   40 17532.0000 17250.2979  1.61%  52.0 3020s
 332589 121979 17444.4254   61   38 17532.0000 17250.4849  1.61%  52.0 3025s
 333028 122110 17439.5906   56   51 17532.0000 17250.6285  1.60%  52.0 3030s
 333402 122243 17332.9517   64   41 17532.0000 17250.7289  1.60%  52.0 3040s
 333858 122372 17317.7978   50   55 17532.0000 17250.8523  1.60%  52.0 3045s
 334270 122482 17424.8809   64   37 17532.0000 17250.9372  1.60%  52.0 3050s
 334734 122609 17474.3700   51   54 17532.0000 17251.0466  1.60%  52.0 3055s
 335191 122775 17481.5136   65   41 17532.0000 17251.1173  1.60%  52.0 3060s
 335648 122924 17327.2473   48   60 17532.0000 17251.2261  1.60%  52.0 3065s
 336102 123034 17472.3698   51   54 17532.0000 17251.3006  1.60%  52.0 3070s
 336579 123168 17412.7017   62   39 17532.0000 17251.4289  1.60%  52.0 3075s
 337047 123269 17475.5159   54   59 17532.0000 17251.5614  1.60%  52.1 3080s
 337446 123371 17374.3253   53   58 17532.0000 17251.6446  1.60%  52.1 3085s
 337891 123499 17403.4434   60   53 17532.0000 17251.7604  1.60%  52.1 3090s
 338338 123640 17494.6304   61   25 17532.0000 17251.8381  1.60%  52.1 3095s
 338798 123763     cutoff   58      17532.0000 17251.9444  1.60%  52.1 3100s
 339164 123865 17473.0130   57   56 17532.0000 17252.0475  1.60%  52.1 3105s
 339616 123977 17428.0627   49   52 17532.0000 17252.1485  1.60%  52.1 3110s
 340083 124105 17468.9885   54   61 17532.0000 17252.2729  1.60%  52.1 3115s
 340556 124210 17401.4319   47   69 17532.0000 17252.3823  1.59%  52.1 3120s
 341026 124319 17305.1179   55   52 17532.0000 17252.5041  1.59%  52.1 3125s
 341493 124434 17518.8119   54   51 17532.0000 17252.6219  1.59%  52.1 3130s
 341942 124547 17385.2181   55   61 17532.0000 17252.7563  1.59%  52.1 3135s
 342384 124694 17464.1560   60   40 17532.0000 17252.8817  1.59%  52.2 3140s
 342839 124797 17357.8252   58   51 17532.0000 17253.0097  1.59%  52.2 3145s
 343307 124922 17431.2257   51   60 17532.0000 17253.0996  1.59%  52.2 3150s
 343754 125032 17323.4542   53   60 17532.0000 17253.1949  1.59%  52.2 3155s
 344209 125171 17507.1103   55   52 17532.0000 17253.3000  1.59%  52.2 3160s
 344683 125290 17511.6165   60   46 17532.0000 17253.4502  1.59%  52.2 3165s
 345142 125411 17303.9259   50   63 17532.0000 17253.5605  1.59%  52.2 3170s
 345603 125543 17502.0511   63   46 17532.0000 17253.6689  1.59%  52.2 3175s
 346052 125672 17350.1037   56   40 17532.0000 17253.8152  1.59%  52.2 3180s
 346450 125796 17525.1523   64   40 17532.0000 17253.9318  1.59%  52.2 3185s
 346843 125902 17397.2890   54   59 17532.0000 17254.0234  1.59%  52.2 3190s
 347311 126020 17472.4134   54   52 17532.0000 17254.1499  1.58%  52.2 3195s
 347721 126135 17506.5156   56   36 17532.0000 17254.2423  1.58%  52.2 3200s
 348207 126303 17381.4928   50   64 17532.0000 17254.3424  1.58%  52.2 3205s
 348679 126446 17417.5024   55   47 17532.0000 17254.4544  1.58%  52.2 3210s
 349123 126569 17405.3529   40   79 17532.0000 17254.5533  1.58%  52.3 3215s
 349579 126694 17461.9789   60   40 17532.0000 17254.6627  1.58%  52.3 3220s
 350040 126818 17347.7934   45   76 17532.0000 17254.7452  1.58%  52.3 3225s
 350470 126954 17481.5328   63   50 17532.0000 17254.8351  1.58%  52.3 3230s
 350942 127070 17353.3908   42   78 17532.0000 17254.9727  1.58%  52.3 3235s
 351401 127211     cutoff   64      17532.0000 17255.0776  1.58%  52.3 3240s
 351872 127324 17323.9091   50   55 17532.0000 17255.1948  1.58%  52.3 3245s
 352293 127427 17291.1531   47   65 17532.0000 17255.3082  1.58%  52.3 3250s
 352712 127536 17336.4916   61   53 17532.0000 17255.4064  1.58%  52.3 3255s
 353114 127646 17508.3423   56   41 17532.0000 17255.4830  1.58%  52.3 3260s
 353591 127752 17525.0547   65   49 17532.0000 17255.6140  1.58%  52.3 3265s
 354027 127874 17451.3079   55   53 17532.0000 17255.6786  1.58%  52.3 3270s
 354464 127988 17345.8505   54   56 17532.0000 17255.7948  1.58%  52.3 3275s
 354904 128108 17522.6547   52   62 17532.0000 17255.8865  1.57%  52.3 3280s
 355356 128248 17484.9977   60   44 17532.0000 17256.0516  1.57%  52.4 3285s
 355821 128358 17510.4385   50   69 17532.0000 17256.2017  1.57%  52.4 3290s
 356263 128493 17379.0254   51   42 17532.0000 17256.3307  1.57%  52.4 3295s
 356695 128613 17527.1675   56   53 17532.0000 17256.4338  1.57%  52.4 3300s
 357140 128747 17365.9861   53   53 17532.0000 17256.5168  1.57%  52.4 3305s
 357573 128869 17436.4411   54   47 17532.0000 17256.6222  1.57%  52.4 3310s
 358034 128999 17421.7340   51   58 17532.0000 17256.8004  1.57%  52.4 3315s
 358499 129118 17337.1808   60   39 17532.0000 17256.9195  1.57%  52.4 3320s
 358941 129234 17428.6867   46   66 17532.0000 17257.0191  1.57%  52.4 3325s
 359388 129367     cutoff   68      17532.0000 17257.1042  1.57%  52.4 3330s
 359847 129499     cutoff   64      17532.0000 17257.2137  1.57%  52.4 3335s
 360314 129619 17430.0782   50   60 17532.0000 17257.3078  1.57%  52.4 3340s
 360775 129725 17418.6045   54   52 17532.0000 17257.4636  1.57%  52.4 3345s
 361155 129812 17521.9446   64   46 17532.0000 17257.5437  1.57%  52.5 3350s
 361307 129838 17362.1373   60   48 17532.0000 17257.5731  1.57%  52.5 3358s
 361445 129887 17527.2573   53   55 17532.0000 17257.6091  1.57%  52.5 3360s
 361910 129987 17327.4358   57   43 17532.0000 17257.7243  1.56%  52.5 3365s
 362265 130090 17480.9066   61   39 17532.0000 17257.8135  1.56%  52.5 3370s
 362724 130222 17361.7983   64   32 17532.0000 17257.9052  1.56%  52.5 3375s
 363138 130348 17388.7393   52   55 17532.0000 17257.9930  1.56%  52.5 3380s
 363563 130446 17512.4191   47   73 17532.0000 17258.0974  1.56%  52.5 3385s
 364038 130583 17390.5753   53   47 17532.0000 17258.1992  1.56%  52.5 3390s
 364499 130718 17459.5880   54   56 17532.0000 17258.2943  1.56%  52.5 3395s
 364946 130852 17379.9880   54   49 17532.0000 17258.3820  1.56%  52.5 3400s
 365404 130951 17339.9521   54   32 17532.0000 17258.5648  1.56%  52.5 3405s
 365869 131083 17316.7188   45   56 17532.0000 17258.6953  1.56%  52.5 3410s
 366280 131207 17530.3044   58   54 17532.0000 17258.7784  1.56%  52.5 3415s
 366772 131354 17403.9228   56   54 17532.0000 17258.8615  1.56%  52.5 3420s
 367200 131464     cutoff   54      17532.0000 17258.9924  1.56%  52.6 3425s
 367655 131579 17486.5974   54   59 17532.0000 17259.0912  1.56%  52.6 3430s
 368084 131704 17455.3400   57   55 17532.0000 17259.1837  1.56%  52.6 3435s
 368555 131812 17387.4196   58   52 17532.0000 17259.2751  1.56%  52.6 3440s
 368932 131902 17496.0549   63   48 17532.0000 17259.3597  1.56%  52.6 3445s
 369415 132025 17424.3084   52   58 17532.0000 17259.4519  1.55%  52.6 3450s
 369854 132141 17480.3919   55   57 17532.0000 17259.5829  1.55%  52.6 3455s
 370326 132255 17365.5951   64   35 17532.0000 17259.6965  1.55%  52.6 3460s
 370783 132365 17341.1537   47   69 17532.0000 17259.8121  1.55%  52.6 3465s
 371223 132473     cutoff   46      17532.0000 17259.9194  1.55%  52.6 3470s
 371682 132590 17394.8417   57   48 17532.0000 17260.0250  1.55%  52.6 3475s
 372117 132711 17495.5308   61   37 17532.0000 17260.1226  1.55%  52.6 3480s
 372615 132852 17530.4319   57   51 17532.0000 17260.2482  1.55%  52.6 3485s
 373064 132989 infeasible   54      17532.0000 17260.3692  1.55%  52.6 3490s
 373506 133080 17291.3621   51   38 17532.0000 17260.4588  1.55%  52.7 3495s
 373952 133209 17527.0821   61   28 17532.0000 17260.5390  1.55%  52.7 3500s
 374407 133339 17341.3779   47   61 17532.0000 17260.6407  1.55%  52.7 3505s
 374852 133472 17509.6538   59   49 17532.0000 17260.7621  1.55%  52.7 3510s
 375297 133581 17499.7823   56   47 17532.0000 17260.9068  1.55%  52.7 3515s
 375751 133693 17505.5606   56   51 17532.0000 17260.9760  1.55%  52.7 3520s
 376152 133797 17297.7009   41   79 17532.0000 17261.0548  1.55%  52.7 3525s
 376584 133905 17513.3640   52   46 17532.0000 17261.1743  1.54%  52.7 3530s
 376946 133993 17357.9371   48   49 17532.0000 17261.2821  1.54%  52.7 3535s
 377414 134132 17464.4853   56   51 17532.0000 17261.3757  1.54%  52.7 3540s
 377865 134251 17382.2002   56   48 17532.0000 17261.4725  1.54%  52.7 3545s
 378349 134359 17376.6245   56   59 17532.0000 17261.5596  1.54%  52.7 3550s
 378802 134474 17323.8559   51   62 17532.0000 17261.6894  1.54%  52.7 3555s
 379274 134610 17520.8572   62   20 17532.0000 17261.7994  1.54%  52.7 3560s
 379715 134739 17413.3298   54   52 17532.0000 17261.9213  1.54%  52.7 3565s
 380137 134844 17474.1024   53   52 17532.0000 17262.0715  1.54%  52.7 3570s
 380587 134964 17529.4919   55   47 17532.0000 17262.2067  1.54%  52.8 3575s
 381051 135083 17349.9396   49   55 17532.0000 17262.3248  1.54%  52.8 3580s
 381404 135185 17309.5870   51   61 17532.0000 17262.3966  1.54%  52.8 3585s
 381857 135315 17518.5665   59   48 17532.0000 17262.4772  1.54%  52.8 3590s
 382318 135453 17481.1993   46   68 17532.0000 17262.5685  1.54%  52.8 3595s

Cutting planes:
  Gomory: 2
  Lift-and-project: 188
  Cover: 276
  Implied bound: 22
  Projected implied bound: 64
  MIR: 1614
  Flow cover: 357
  Inf proof: 5
  Relax-and-lift: 2

Explored 382770 nodes (20210443 simplex iterations) in 3600.00 seconds (4021.34 work units)
Thread count was 1 (of 4 available processors)

Solution count 10: 17532 17566.6 17625.2 ... 18386.8

Time limit reached
Best objective 1.753200000000e+04, best bound 1.726267818889e+04, gap 1.5362%
Obj: 17532
