Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xbce764ef
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 2e+02]
  Objective range  [5e-01, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [3e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.03s
Presolved: 4317 rows, 4266 columns, 16714 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 36427.000000

Root relaxation: objective 1.347927e+04, 3562 iterations, 0.17 seconds (0.19 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 118322 56208 18067.5483   60   53 18122.0000 17722.9047  2.20%  66.3 1340s
 118788 56414 18082.2799   57   60 18122.0000 17723.0478  2.20%  66.3 1345s
 119269 56654 17946.2936   60   54 18122.0000 17723.3995  2.20%  66.3 1350s
 119728 56869 18091.0246   55   60 18122.0000 17723.6427  2.20%  66.3 1355s
 120198 57087 17780.0070   55   55 18122.0000 17723.8746  2.20%  66.4 1360s
 120643 57315 17875.1753   56   68 18122.0000 17724.2728  2.19%  66.4 1365s
 121107 57532 17889.6205   53   66 18122.0000 17724.6082  2.19%  66.4 1370s
 121550 57749 18073.4813   66   39 18122.0000 17724.8847  2.19%  66.4 1375s
 121974 57949 17848.7412   50   77 18122.0000 17725.2451  2.19%  66.4 1380s
 122449 58152 17905.4460   61   53 18122.0000 17725.4712  2.19%  66.4 1385s
 122890 58353 17978.2894   57   63 18122.0000 17725.8508  2.19%  66.4 1390s
 123352 58573 17886.2969   51   72 18122.0000 17726.2027  2.18%  66.4 1395s
 123805 58791 18081.3971   56   52 18122.0000 17726.4684  2.18%  66.5 1400s
 124276 59021 17891.0902   57   56 18122.0000 17726.7090  2.18%  66.5 1405s
 124744 59247 17928.6003   59   54 18122.0000 17726.9217  2.18%  66.5 1410s
 125218 59469 17769.1672   52   71 18122.0000 17727.1073  2.18%  66.5 1415s
 125665 59664 17855.7891   55   61 18122.0000 17727.3574  2.18%  66.5 1420s
 126116 59869 17824.3276   51   79 18122.0000 17727.6551  2.18%  66.5 1425s
 126542 60064 17948.1161   56   61 18122.0000 17728.1685  2.17%  66.5 1430s
 126999 60269 18073.1760   65   41 18122.0000 17728.4073  2.17%  66.5 1435s
 127434 60452 18086.1305   61   47 18122.0000 17728.6084  2.17%  66.5 1440s
 127869 60665 18061.1404   60   49 18122.0000 17728.9007  2.17%  66.5 1445s
 128316 60873 18090.0923   67   36 18122.0000 17729.0883  2.17%  66.5 1450s
 128757 61059 17790.4640   53   68 18122.0000 17729.3200  2.17%  66.6 1455s
 129171 61271 18064.3831   64   35 18122.0000 17729.6000  2.17%  66.6 1460s
 129558 61455 17915.3198   60   63 18122.0000 17729.8093  2.16%  66.6 1465s
 129683 61505 18091.6669   59   57 18122.0000 17729.8865  2.16%  66.6 1472s
 129902 61613 18002.8636   67   37 18122.0000 17729.9897  2.16%  66.6 1475s
 130346 61816 17983.5986   59   51 18122.0000 17730.2251  2.16%  66.6 1480s
 130725 61963 17944.0756   56   56 18122.0000 17730.4772  2.16%  66.6 1485s
 131144 62161 18020.6958   60   49 18122.0000 17730.7351  2.16%  66.7 1490s
 131602 62356 17861.0776   52   69 18122.0000 17731.0060  2.16%  66.7 1495s
 132037 62560 17962.7015   57   59 18122.0000 17731.2118  2.16%  66.7 1500s
 132489 62749     cutoff   60      18122.0000 17731.3707  2.16%  66.7 1505s
 132896 62929 17887.2082   52   69 18122.0000 17731.6171  2.15%  66.7 1510s
 133339 63137 18020.2911   61   52 18122.0000 17731.9365  2.15%  66.7 1515s
 133750 63309 17847.5819   49   70 18122.0000 17732.1512  2.15%  66.7 1520s
 134191 63530 17983.8102   57   59 18122.0000 17732.3143  2.15%  66.7 1525s
 134566 63690 17895.7287   58   56 18122.0000 17732.4863  2.15%  66.7 1530s
 134950 63860 17910.0958   56   51 18122.0000 17732.6487  2.15%  66.8 1535s
 135361 64063 17894.4129   55   64 18122.0000 17732.8146  2.15%  66.8 1540s
 135755 64251     cutoff   69      18122.0000 17733.1085  2.15%  66.8 1545s
 136177 64445 18001.9025   53   69 18122.0000 17733.2935  2.14%  66.8 1550s
 136589 64639 18066.4454   58   54 18122.0000 17733.6297  2.14%  66.8 1555s
 136996 64819 17999.4912   57   63 18122.0000 17733.8594  2.14%  66.8 1560s
 137419 65025 17976.4331   64   48 18122.0000 17734.0379  2.14%  66.8 1565s
 137841 65222 18026.3768   64   39 18122.0000 17734.3155  2.14%  66.9 1570s
 138253 65390 17811.0851   51   68 18122.0000 17734.5649  2.14%  66.9 1575s
 138669 65595 17953.6465   60   64 18122.0000 17734.8208  2.14%  66.9 1580s
 139135 65790 18121.0576   61   60 18122.0000 17735.0565  2.14%  66.9 1585s
H139268 61096                    18081.500000 17735.1119  1.92%  66.9 1587s
 139269 61099 17970.7217   57   55 18081.5000 17735.1119  1.92%  66.9 1593s
 139320 61121 17885.7283   55   63 18081.5000 17735.1249  1.92%  66.9 1595s
 139632 61232 17868.3367   52   72 18081.5000 17735.3116  1.91%  66.9 1600s
 140035 61384 18037.2557   58   57 18081.5000 17735.4611  1.91%  66.9 1605s
 140332 61494 17900.8546   53   69 18081.5000 17735.6311  1.91%  66.9 1610s
 140751 61684 17845.9041   53   68 18081.5000 17735.8572  1.91%  66.9 1615s
 141172 61853 17805.7917   51   71 18081.5000 17736.1014  1.91%  66.9 1620s
 141570 62018 18008.9117   61   48 18081.5000 17736.3129  1.91%  67.0 1625s
 141963 62176 18030.7743   66   40 18081.5000 17736.5708  1.91%  67.0 1630s
 142374 62360 17846.0382   53   64 18081.5000 17736.8041  1.91%  67.0 1635s
 142731 62503 17941.3926   55   72 18081.5000 17736.9566  1.91%  67.0 1640s
 143108 62664 17841.7982   54   60 18081.5000 17737.1948  1.90%  67.0 1645s
 143521 62849 17976.5915   61   50 18081.5000 17737.3581  1.90%  67.1 1650s
 143923 63002 17883.1919   52   66 18081.5000 17737.5631  1.90%  67.1 1655s
 144363 63169 17778.7350   47   78 18081.5000 17737.8998  1.90%  67.1 1660s
 144746 63319 18015.2514   55   57 18081.5000 17738.1233  1.90%  67.1 1665s
 145192 63486 17934.3660   52   75 18081.5000 17738.3523  1.90%  67.1 1670s
 145582 63676 18057.0735   63   45 18081.5000 17738.5850  1.90%  67.1 1675s
 145985 63832     cutoff   58      18081.5000 17738.7881  1.90%  67.1 1680s
 146401 64005 17829.0966   51   67 18081.5000 17738.9752  1.89%  67.1 1685s
 146782 64142 18067.3724   63   43 18081.5000 17739.1641  1.89%  67.2 1690s
 147202 64323 17992.5753   57   51 18081.5000 17739.4111  1.89%  67.2 1695s
 147579 64481 17766.5130   53   70 18081.5000 17739.5889  1.89%  67.2 1700s
 147958 64648 18068.3351   65   46 18081.5000 17739.7618  1.89%  67.2 1705s
 148356 64806 17846.5248   55   58 18081.5000 17739.9813  1.89%  67.3 1710s
 148715 64931 17913.0346   53   69 18081.5000 17740.1553  1.89%  67.3 1715s
 149104 65074     cutoff   58      18081.5000 17740.3042  1.89%  67.3 1720s
 149514 65241 18062.3766   62   44 18081.5000 17740.4992  1.89%  67.3 1725s
 149939 65389 17852.6520   57   69 18081.5000 17740.7309  1.88%  67.3 1730s
 150345 65561 18071.1333   63   50 18081.5000 17740.9108  1.88%  67.3 1735s
 150747 65721 18065.2740   60   56 18081.5000 17741.1184  1.88%  67.3 1740s
 151115 65858 17937.1943   55   69 18081.5000 17741.3801  1.88%  67.3 1745s
 151488 66017 17954.4238   55   60 18081.5000 17741.5609  1.88%  67.4 1750s
 151769 66129 17919.4642   55   69 18081.5000 17741.7470  1.88%  67.4 1755s
 152186 66269     cutoff   61      18081.5000 17741.9636  1.88%  67.4 1760s
 152564 66423 17850.0439   54   60 18081.5000 17742.1877  1.88%  67.4 1765s
 152949 66560 18068.4298   57   64 18081.5000 17742.3242  1.88%  67.4 1770s
 153357 66724     cutoff   56      18081.5000 17742.5144  1.87%  67.4 1775s
 153755 66864     cutoff   60      18081.5000 17742.7022  1.87%  67.5 1780s
 154192 67015 18022.8052   66   43 18081.5000 17742.9437  1.87%  67.4 1785s
 154629 67183 17804.5804   50   74 18081.5000 17743.1797  1.87%  67.4 1790s
 155044 67371 17771.1937   54   66 18081.5000 17743.3479  1.87%  67.4 1795s
 155461 67516 17936.5971   62   46 18081.5000 17743.5821  1.87%  67.5 1800s
 155833 67660 18076.9160   66   36 18081.5000 17743.8094  1.87%  67.5 1805s
 156262 67820 18074.8946   67   44 18081.5000 17744.0552  1.87%  67.5 1810s
 156642 67971 17853.7619   56   57 18081.5000 17744.2377  1.87%  67.5 1815s
 157026 68123     cutoff   58      18081.5000 17744.3887  1.86%  67.5 1820s
 157401 68290 17986.7695   58   56 18081.5000 17744.6493  1.86%  67.5 1825s
 157792 68459 17773.7525   52   70 18081.5000 17744.8313  1.86%  67.6 1830s
 158197 68614 17866.9660   52   68 18081.5000 17745.0674  1.86%  67.6 1835s
 158581 68784 17893.7725   56   59 18081.5000 17745.2631  1.86%  67.6 1840s
 158944 68911 17975.1965   60   56 18081.5000 17745.4689  1.86%  67.6 1845s
 159365 69086     cutoff   61      18081.5000 17745.6938  1.86%  67.6 1850s
 159709 69213 18076.7749   63   41 18081.5000 17745.8129  1.86%  67.6 1855s
 160115 69392 17961.4987   53   66 18081.5000 17745.9191  1.86%  67.6 1860s
 160507 69557 18056.6319   60   59 18081.5000 17746.0194  1.86%  67.7 1865s
 160890 69696 17830.1916   50   71 18081.5000 17746.1951  1.85%  67.7 1870s
 161302 69854 17794.6390   56   63 18081.5000 17746.4431  1.85%  67.7 1875s
 161704 69988 17927.2010   51   64 18081.5000 17746.6697  1.85%  67.7 1880s
 162085 70119 17903.9851   55   67 18081.5000 17746.8136  1.85%  67.7 1885s
 162479 70271 17869.2786   53   71 18081.5000 17747.0049  1.85%  67.7 1890s
 162863 70431 18064.6947   64   44 18081.5000 17747.0937  1.85%  67.7 1895s
 163270 70586     cutoff   59      18081.5000 17747.2774  1.85%  67.8 1900s
 163652 70729 17895.5780   55   68 18081.5000 17747.4758  1.85%  67.8 1905s
 164020 70852 18055.4597   65   24 18081.5000 17747.7352  1.85%  67.8 1910s
 164412 71009 18055.4339   61   48 18081.5000 17747.9497  1.84%  67.8 1915s
 164823 71175 17836.5697   55   62 18081.5000 17748.1735  1.84%  67.8 1920s
 165181 71312 17806.1025   49   72 18081.5000 17748.2830  1.84%  67.8 1925s
 165539 71482 18032.0400   62   47 18081.5000 17748.4157  1.84%  67.9 1930s
 165931 71658 17878.4359   54   68 18081.5000 17748.6204  1.84%  67.9 1935s
 166339 71782 17976.3292   54   69 18081.5000 17748.8331  1.84%  67.9 1940s
 166700 71927 18069.1496   66   50 18081.5000 17748.9955  1.84%  67.9 1945s
 167104 72089 17776.6375   53   69 18081.5000 17749.2215  1.84%  67.9 1950s
 167490 72240 17907.0292   56   57 18081.5000 17749.3266  1.84%  67.9 1955s
 167880 72425 17901.2647   59   54 18081.5000 17749.5629  1.84%  67.9 1960s
 168285 72597 18051.4944   62   50 18081.5000 17749.7782  1.83%  67.9 1965s
 168674 72758 17775.2648   52   67 18081.5000 17750.0216  1.83%  67.9 1970s
 169061 72901 17819.4388   52   67 18081.5000 17750.0985  1.83%  67.9 1975s
 169459 73073 17936.3763   57   54 18081.5000 17750.2475  1.83%  68.0 1980s
 169831 73201 18035.5812   62   45 18081.5000 17750.4305  1.83%  68.0 1985s
 170225 73369 17958.7863   62   54 18081.5000 17750.5769  1.83%  68.0 1990s
 170522 73475 18023.1029   62   37 18081.5000 17750.7294  1.83%  68.0 1995s
 170914 73633 17923.3401   55   64 18081.5000 17750.9240  1.83%  68.0 2000s
 171280 73778 17931.0169   62   49 18081.5000 17751.1027  1.83%  68.0 2005s
 171633 73925 17841.7881   52   66 18081.5000 17751.2879  1.83%  68.0 2010s
 171994 74049 18078.7632   69   26 18081.5000 17751.4856  1.83%  68.1 2015s
 172376 74210 18079.9324   66   46 18081.5000 17751.7303  1.82%  68.1 2020s
 172768 74350 17903.8110   56   58 18081.5000 17751.9380  1.82%  68.1 2025s
 173192 74505     cutoff   63      18081.5000 17752.0379  1.82%  68.1 2030s
 173552 74664 18007.3050   57   57 18081.5000 17752.1903  1.82%  68.1 2035s
 173878 74780 18048.0305   63   42 18081.5000 17752.3328  1.82%  68.1 2040s
 174268 74924 17814.2973   49   79 18081.5000 17752.4542  1.82%  68.1 2045s
 174673 75032 17898.3610   62   48 18081.5000 17752.6446  1.82%  68.1 2050s
 175071 75187 17810.4594   52   71 18081.5000 17752.8185  1.82%  68.2 2055s
 175451 75324 18070.1216   65   40 18081.5000 17752.9787  1.82%  68.2 2060s
 175830 75465 18021.9788   61   52 18081.5000 17753.1981  1.82%  68.2 2065s
 176218 75606 17810.6232   55   52 18081.5000 17753.4108  1.81%  68.2 2070s
 176598 75759 18020.5082   54   67 18081.5000 17753.5913  1.81%  68.2 2075s
 176968 75901 17990.4101   55   59 18081.5000 17753.7042  1.81%  68.2 2080s
 177340 76028     cutoff   56      18081.5000 17753.8884  1.81%  68.2 2085s
 177699 76162 17946.2737   59   58 18081.5000 17754.0903  1.81%  68.2 2090s
 178086 76315 17816.2953   56   53 18081.5000 17754.3024  1.81%  68.3 2095s
 178369 76444 18077.3947   60   54 18081.5000 17754.4389  1.81%  68.3 2106s
 178656 76533 17814.2019   51   73 18081.5000 17754.5512  1.81%  68.3 2110s
 179035 76655 18032.1181   62   55 18081.5000 17754.8078  1.81%  68.3 2115s
 179418 76783 17794.6749   60   55 18081.5000 17754.9938  1.81%  68.3 2120s
 179798 76949 18054.2234   62   54 18081.5000 17755.1770  1.80%  68.3 2125s
 180133 77084 17931.1940   52   60 18081.5000 17755.2968  1.80%  68.3 2130s
 180513 77227 18052.7248   61   49 18081.5000 17755.4650  1.80%  68.3 2135s
 180912 77381 18067.2444   58   51 18081.5000 17755.6006  1.80%  68.3 2140s
 181248 77506 18030.5941   59   56 18081.5000 17755.8504  1.80%  68.3 2145s
 181628 77606 17806.5465   50   76 18081.5000 17755.9846  1.80%  68.4 2150s
 181986 77738 18077.4522   68   44 18081.5000 17756.1187  1.80%  68.4 2155s
 182346 77892 18007.3236   63   44 18081.5000 17756.2834  1.80%  68.4 2160s
 182726 78026 17787.4591   51   70 18081.5000 17756.3944  1.80%  68.4 2165s
 183133 78155 17860.8597   52   58 18081.5000 17756.5668  1.80%  68.4 2170s
 183522 78295 17981.6204   63   46 18081.5000 17756.7552  1.80%  68.4 2175s
 183917 78448 18004.8994   71   35 18081.5000 17756.9383  1.79%  68.4 2180s
 184278 78587 18062.7923   60   44 18081.5000 17757.0644  1.79%  68.4 2185s
 184687 78740 17995.3323   59   56 18081.5000 17757.1891  1.79%  68.4 2190s
 185048 78863 17934.7511   54   55 18081.5000 17757.3334  1.79%  68.5 2195s
 185411 78997 18020.6909   60   50 18081.5000 17757.4831  1.79%  68.5 2200s
 185790 79133 18037.6405   68   43 18081.5000 17757.6087  1.79%  68.5 2205s
 186210 79279 18067.1839   65   45 18081.5000 17757.6968  1.79%  68.5 2210s
 186516 79417 17836.2062   56   59 18081.5000 17757.8945  1.79%  68.5 2215s
 186898 79554 17864.0688   52   60 18081.5000 17757.9954  1.79%  68.5 2220s
 187283 79718     cutoff   61      18081.5000 17758.1095  1.79%  68.5 2225s
 187610 79843 18012.3253   59   56 18081.5000 17758.2275  1.79%  68.5 2230s
 187993 80019 17941.4509   60   61 18081.5000 17758.3260  1.79%  68.5 2235s
 188357 80142     cutoff   56      18081.5000 17758.5313  1.79%  68.5 2240s
 188731 80278 18080.5245   63   53 18081.5000 17758.6617  1.79%  68.6 2245s
 189098 80412 17884.4606   56   63 18081.5000 17758.7651  1.78%  68.6 2250s
 189472 80560 18080.8123   57   61 18081.5000 17758.9284  1.78%  68.6 2255s
 189853 80715 17921.4526   54   60 18081.5000 17759.0932  1.78%  68.6 2260s
 190244 80862 17826.7252   53   61 18081.5000 17759.2481  1.78%  68.6 2265s
 190651 81000 17906.9357   58   64 18081.5000 17759.3492  1.78%  68.6 2270s
 191040 81135 17834.3396   52   67 18081.5000 17759.5327  1.78%  68.6 2275s
 191382 81263 17858.8952   51   67 18081.5000 17759.7415  1.78%  68.6 2280s
 191762 81411 17829.0002   52   73 18081.5000 17759.8650  1.78%  68.6 2285s
 192136 81567 18068.1023   55   63 18081.5000 17760.0065  1.78%  68.6 2290s
 192446 81678 18053.8631   62   55 18081.5000 17760.1000  1.78%  68.7 2295s
 192837 81819 18077.6602   61   44 18081.5000 17760.2240  1.78%  68.7 2300s
 193173 81957 17922.0328   52   76 18081.5000 17760.3319  1.78%  68.7 2305s
 193523 82078 18070.8993   55   67 18081.5000 17760.4644  1.78%  68.7 2310s
 193909 82201 17879.3524   49   77 18081.5000 17760.6898  1.77%  68.7 2315s
 194282 82348 17848.3775   58   62 18081.5000 17760.8556  1.77%  68.7 2320s
 194646 82441 17873.7777   55   57 18081.5000 17761.0375  1.77%  68.7 2325s
 195013 82551 17952.2716   55   56 18081.5000 17761.2571  1.77%  68.7 2330s
 195389 82666 17952.1008   58   56 18081.5000 17761.4237  1.77%  68.7 2335s
 195737 82790 17818.0055   54   70 18081.5000 17761.5925  1.77%  68.8 2340s
 196036 82905 17974.5860   58   59 18081.5000 17761.7231  1.77%  68.8 2345s
 196386 83030     cutoff   58      18081.5000 17761.8997  1.77%  68.8 2350s
 196759 83172 18079.9167   58   56 18081.5000 17762.0383  1.77%  68.8 2355s
 197136 83276 18060.9326   59   55 18081.5000 17762.1921  1.77%  68.8 2360s
 197502 83412     cutoff   62      18081.5000 17762.3595  1.77%  68.8 2365s
 197892 83555 18051.5006   61   54 18081.5000 17762.5623  1.76%  68.8 2370s
 198276 83710 17954.4012   53   63 18081.5000 17762.6818  1.76%  68.8 2375s
 198632 83837 17981.1947   58   56 18081.5000 17762.8451  1.76%  68.9 2380s
 199021 83969 17797.5301   54   63 18081.5000 17762.9657  1.76%  68.9 2385s
 199379 84106 17930.9272   61   57 18081.5000 17763.0962  1.76%  68.9 2390s
 199738 84230 18006.6730   57   71 18081.5000 17763.1911  1.76%  68.9 2395s
 200098 84370 17881.8168   55   59 18081.5000 17763.4212  1.76%  68.9 2400s
 200472 84545 18064.9331   68   40 18081.5000 17763.5054  1.76%  68.9 2405s
 200836 84672 17853.8459   52   74 18081.5000 17763.6406  1.76%  68.9 2410s
 201223 84812 18018.2895   59   56 18081.5000 17763.7587  1.76%  68.9 2415s
 201548 84914 17796.3685   54   69 18081.5000 17763.8993  1.76%  68.9 2420s
 201918 85033 17922.3356   54   68 18081.5000 17764.0039  1.76%  69.0 2425s
 202232 85157 18071.3519   65   47 18081.5000 17764.1251  1.76%  69.0 2430s
 202569 85277 18008.5288   62   51 18081.5000 17764.2623  1.75%  69.0 2435s
 202965 85428     cutoff   66      18081.5000 17764.3942  1.75%  69.0 2440s
 203355 85594 17929.0545   54   64 18081.5000 17764.5448  1.75%  69.0 2445s
 203725 85718 18003.8257   56   64 18081.5000 17764.7024  1.75%  69.0 2450s
 204095 85856 17941.6531   55   59 18081.5000 17764.8648  1.75%  69.0 2455s
 204478 86002 17932.8064   58   50 18081.5000 17764.9996  1.75%  69.0 2460s
 204860 86129 17894.3699   53   69 18081.5000 17765.1139  1.75%  69.0 2465s
 205207 86261 18045.1546   54   64 18081.5000 17765.2270  1.75%  69.0 2470s
 205427 86344 18079.3760   60   55 18081.5000 17765.2555  1.75%  69.0 2479s
 205501 86369 18034.8137   57   68 18081.5000 17765.2798  1.75%  69.0 2480s
 205876 86530 17921.2127   56   64 18081.5000 17765.4437  1.75%  69.0 2485s
 206261 86662 17987.9959   60   43 18081.5000 17765.5491  1.75%  69.0 2490s
 206630 86793 17933.3965   54   60 18081.5000 17765.7265  1.75%  69.0 2495s
 207016 86940 18006.8936   58   63 18081.5000 17765.8925  1.75%  69.1 2500s
 207381 87074 17927.8683   57   51 18081.5000 17765.9809  1.74%  69.1 2505s
 207751 87223 18009.2204   60   50 18081.5000 17766.1800  1.74%  69.1 2510s
 208098 87337 18026.1506   67   46 18081.5000 17766.3377  1.74%  69.1 2516s
 208358 87419 17841.6854   54   65 18081.5000 17766.4235  1.74%  69.1 2520s
 208716 87555     cutoff   67      18081.5000 17766.5358  1.74%  69.1 2525s
 209109 87691 18081.4681   54   64 18081.5000 17766.6601  1.74%  69.1 2530s
 209472 87809 17909.1463   56   64 18081.5000 17766.7712  1.74%  69.1 2535s
 209843 87937 18075.7311   62   45 18081.5000 17766.8991  1.74%  69.1 2540s
 210212 88064 18073.7651   58   62 18081.5000 17767.0503  1.74%  69.1 2545s
 210573 88208 18033.1773   61   54 18081.5000 17767.1428  1.74%  69.1 2550s
 210921 88347 18030.4663   55   64 18081.5000 17767.3115  1.74%  69.1 2555s
 211305 88504 17777.4397   54   68 18081.5000 17767.4490  1.74%  69.1 2560s
 211639 88632 17851.3101   58   53 18081.5000 17767.5474  1.74%  69.2 2565s
 212012 88769 18065.1707   62   46 18081.5000 17767.6421  1.74%  69.2 2570s
 212355 88884 17889.0384   57   54 18081.5000 17767.7450  1.74%  69.2 2575s
 212711 89011 17997.4462   60   56 18081.5000 17767.9000  1.73%  69.2 2580s
 213074 89143 18077.3796   73   41 18081.5000 17768.0351  1.73%  69.2 2585s
 213425 89282 17941.5012   56   68 18081.5000 17768.1453  1.73%  69.2 2590s
 213795 89417 17911.1105   58   59 18081.5000 17768.3249  1.73%  69.2 2595s
 214176 89566 18059.1076   71   31 18081.5000 17768.5415  1.73%  69.2 2600s
 214534 89698 17874.1799   54   69 18081.5000 17768.6831  1.73%  69.2 2605s
 214894 89833     cutoff   56      18081.5000 17768.8189  1.73%  69.2 2610s
 215263 89967 17841.3759   57   70 18081.5000 17768.9771  1.73%  69.3 2615s
 215639 90097 17989.1661   57   55 18081.5000 17769.1312  1.73%  69.3 2620s
 216000 90236 17895.9591   58   64 18081.5000 17769.2548  1.73%  69.3 2625s
 216375 90370 18036.9183   68   38 18081.5000 17769.3875  1.73%  69.3 2630s
 216749 90484 18054.6413   58   58 18081.5000 17769.5479  1.73%  69.3 2635s
 217013 90554 17919.4324   54   67 18081.5000 17769.7203  1.72%  69.3 2640s
 217364 90700 17905.3355   54   59 18081.5000 17769.8217  1.72%  69.3 2645s
 217722 90829 17986.7951   59   55 18081.5000 17769.9120  1.72%  69.3 2650s
 218114 90976 18000.2498   62   52 18081.5000 17770.0431  1.72%  69.3 2655s
 218471 91080 17823.0438   51   64 18081.5000 17770.1678  1.72%  69.3 2660s
 218847 91226 18028.5637   58   65 18081.5000 17770.2985  1.72%  69.3 2665s
 219165 91339 18045.6345   57   61 18081.5000 17770.4220  1.72%  69.3 2670s
 219546 91473 18062.7031   59   36 18081.5000 17770.5059  1.72%  69.3 2675s
 219904 91616 17923.5349   57   56 18081.5000 17770.6192  1.72%  69.3 2680s
 220265 91759 17810.0626   52   72 18081.5000 17770.7412  1.72%  69.4 2685s
 220648 91881 17887.4840   53   70 18081.5000 17770.8723  1.72%  69.4 2690s
 221025 92040 18022.8813   62   42 18081.5000 17771.0058  1.72%  69.4 2695s
 221381 92166 18058.4383   62   25 18081.5000 17771.1342  1.72%  69.4 2700s
 221725 92284 18003.5769   58   61 18081.5000 17771.2734  1.72%  69.4 2705s
 222057 92398 17939.3552   56   48 18081.5000 17771.4319  1.71%  69.4 2710s
 222407 92535 17840.7327   54   67 18081.5000 17771.5524  1.71%  69.4 2715s
 222774 92668 17922.7370   58   57 18081.5000 17771.6906  1.71%  69.4 2720s
 223155 92778 17912.2207   58   52 18081.5000 17771.8383  1.71%  69.4 2725s
 223506 92910 17831.9043   54   59 18081.5000 17771.9165  1.71%  69.5 2730s
 223882 93040 17950.8089   64   30 18081.5000 17772.0315  1.71%  69.5 2735s
 224255 93165 17970.2937   59   54 18081.5000 17772.2104  1.71%  69.5 2740s
 224609 93292 17804.5870   51   67 18081.5000 17772.3377  1.71%  69.5 2745s
 224955 93415 17830.4187   47   77 18081.5000 17772.4469  1.71%  69.5 2750s
 225247 93529 17891.7806   57   61 18081.5000 17772.5775  1.71%  69.5 2755s
 225591 93654 18074.9084   64   47 18081.5000 17772.7128  1.71%  69.5 2760s
 225963 93778 17900.5863   55   66 18081.5000 17772.8722  1.71%  69.5 2765s
 226316 93904 17833.9226   54   71 18081.5000 17772.9818  1.71%  69.5 2770s
 226675 94032 18039.1285   51   73 18081.5000 17773.1170  1.71%  69.5 2775s
 227027 94156 17899.2841   55   67 18081.5000 17773.3189  1.70%  69.5 2780s
 227319 94253 17958.1713   56   62 18081.5000 17773.4630  1.70%  69.5 2785s
 227679 94391 17987.0271   59   55 18081.5000 17773.6056  1.70%  69.5 2790s
 227792 94433 17982.4373   51   68 18081.5000 17773.6383  1.70%  69.5 2803s
 227887 94468 18016.3222   61   47 18081.5000 17773.6736  1.70%  69.5 2805s
 228248 94597 18045.5001   65   41 18081.5000 17773.7831  1.70%  69.6 2810s
 228617 94715 17922.0328   54   62 18081.5000 17773.9068  1.70%  69.6 2815s
 228970 94876 17894.4339   56   65 18081.5000 17773.9857  1.70%  69.6 2820s
 229351 95005 17970.2419   60   49 18081.5000 17774.1127  1.70%  69.6 2825s
 229743 95117 17810.2896   55   61 18081.5000 17774.2851  1.70%  69.6 2830s
 230145 95261 17885.4987   53   56 18081.5000 17774.3941  1.70%  69.6 2835s
 230497 95380 17947.5468   57   58 18081.5000 17774.5063  1.70%  69.6 2840s
 230848 95509 18019.7039   56   59 18081.5000 17774.6022  1.70%  69.6 2845s
 231174 95605 18002.5635   54   64 18081.5000 17774.7225  1.70%  69.6 2850s
 231505 95704 18056.8016   60   47 18081.5000 17774.8187  1.70%  69.6 2855s
 231866 95828 17942.3062   56   64 18081.5000 17774.9067  1.70%  69.6 2860s
 232228 95963     cutoff   63      18081.5000 17775.0025  1.70%  69.6 2865s
 232555 96062 17886.0894   51   60 18081.5000 17775.1241  1.69%  69.6 2870s
 232904 96163 17954.2825   60   47 18081.5000 17775.2372  1.69%  69.6 2875s
 233262 96297 17894.5295   53   68 18081.5000 17775.3924  1.69%  69.7 2880s
 233575 96407 18063.6259   59   50 18081.5000 17775.5032  1.69%  69.7 2885s
 233923 96504 18002.9818   56   67 18081.5000 17775.6259  1.69%  69.7 2890s
 234315 96638 18005.8518   58   59 18081.5000 17775.7920  1.69%  69.7 2895s
 234665 96746 17967.2347   58   60 18081.5000 17775.8931  1.69%  69.7 2900s
 235024 96870 18050.2696   61   50 18081.5000 17776.0350  1.69%  69.7 2905s
 235382 96989 18070.9150   66   41 18081.5000 17776.1886  1.69%  69.7 2910s
 235750 97091 17889.1390   54   58 18081.5000 17776.3184  1.69%  69.7 2915s
 236105 97206 18072.1168   61   60 18081.5000 17776.4194  1.69%  69.7 2920s
 236387 97324 17828.3337   56   63 18081.5000 17776.5333  1.69%  69.7 2925s
 236762 97451 18080.8615   59   51 18081.5000 17776.6963  1.69%  69.7 2930s
 237135 97586 18078.4128   57   61 18081.5000 17776.8421  1.68%  69.7 2935s
 237401 97691 18018.6028   54   63 18081.5000 17776.9210  1.68%  69.7 2940s
 237770 97837 18042.8596   59   40 18081.5000 17777.0709  1.68%  69.7 2945s
