Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 4446 rows, 4342 columns and 18122 nonzeros
Model fingerprint: 0xab228c3b
Variable types: 4238 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+02]
  Objective range  [5e-01, 5e+02]
  Bounds range     [1e+00, 1e+00]
  RHS range        [2e+01, 2e+02]
Presolve removed 129 rows and 76 columns
Presolve time: 0.02s
Presolved: 4317 rows, 4266 columns, 16720 nonzeros
Variable types: 4163 continuous, 103 integer (103 binary)
Found heuristic solution: objective 52000.000000

Root relaxation: objective 1.657450e+04, 2877 iterations, 0.13 seconds (0.15 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 154677 64763 19968.3465   53   64 20362.0000 19905.1690  2.24%   121 2896s
 154843 64817 20001.1180   53   72 20362.0000 19905.3181  2.24%   121 2900s
 155060 64903 20006.1765   58   52 20362.0000 19905.4378  2.24%   121 2905s
 155283 64997 20105.8859   59   63 20362.0000 19905.5010  2.24%   121 2910s
 155517 65073 20058.0277   56   62 20362.0000 19905.7530  2.24%   121 2915s
 155731 65145 20340.5047   63   55 20362.0000 19905.8512  2.24%   121 2920s
 155981 65249 20327.9149   63   55 20362.0000 19906.0224  2.24%   121 2925s
 156215 65329 20077.0426   59   61 20362.0000 19906.1281  2.24%   121 2930s
 156483 65418     cutoff   65      20362.0000 19906.3161  2.24%   121 2935s
 156714 65494 20311.6300   66   47 20362.0000 19906.4653  2.24%   121 2940s
 156950 65592 20143.7133   64   47 20362.0000 19906.6364  2.24%   121 2945s
 157166 65662     cutoff   67      20362.0000 19906.7155  2.24%   121 2950s
 157374 65756 20336.2751   67   53 20362.0000 19906.7979  2.24%   122 2955s
 157633 65845 19924.9296   50   73 20362.0000 19906.9565  2.23%   122 2960s
 157849 65919 19989.6753   55   66 20362.0000 19907.0695  2.23%   122 2965s
 158052 65987 20056.2250   62   46 20362.0000 19907.1867  2.23%   122 2970s
 158287 66068 20252.1258   64   54 20362.0000 19907.3221  2.23%   122 2975s
 158519 66145 20239.2478   64   61 20362.0000 19907.5078  2.23%   122 2980s
 158726 66216 20047.1495   58   45 20362.0000 19907.6074  2.23%   122 2985s
 158960 66306 20005.0382   62   54 20362.0000 19907.7096  2.23%   122 2990s
 159234 66398 20035.6137   52   70 20362.0000 19907.8414  2.23%   122 2995s
 159444 66491 19952.1548   58   47 20362.0000 19907.9379  2.23%   122 3000s
 159676 66569 20073.1359   51   72 20362.0000 19908.0608  2.23%   122 3005s
 159831 66620 20095.6290   59   59 20362.0000 19908.1573  2.23%   122 3010s
 160046 66724     cutoff   69      20362.0000 19908.3237  2.23%   122 3015s
 160257 66829 20262.1315   58   65 20362.0000 19908.4085  2.23%   122 3020s
 160485 66907 20072.9187   54   71 20362.0000 19908.4726  2.23%   122 3025s
 160736 66993 20286.5472   66   48 20362.0000 19908.6315  2.23%   122 3030s
 160960 67076 20354.2951   70   50 20362.0000 19908.7389  2.23%   122 3035s
 161206 67176 20064.2848   58   58 20362.0000 19908.8897  2.23%   122 3040s
 161430 67288 20139.5036   56   67 20362.0000 19908.9471  2.22%   122 3045s
 161638 67355 20071.7380   63   49 20362.0000 19909.1329  2.22%   122 3050s
 161875 67451 20182.7401   59   61 20362.0000 19909.3101  2.22%   122 3055s
 162073 67526 20346.2230   66   49 20362.0000 19909.3955  2.22%   122 3060s
 162324 67610 20126.1575   59   55 20362.0000 19909.5337  2.22%   122 3065s
 162602 67731 19996.6360   62   52 20362.0000 19909.7436  2.22%   122 3070s
 162818 67832 20358.5232   60   52 20362.0000 19909.9002  2.22%   122 3075s
 163036 67928 20083.5249   59   54 20362.0000 19910.0035  2.22%   122 3080s
 163297 68021 20042.0290   59   63 20362.0000 19910.2247  2.22%   122 3085s
 163513 68090 20302.3254   59   54 20362.0000 19910.3392  2.22%   122 3090s
 163693 68164 20123.8032   61   62 20362.0000 19910.4366  2.22%   122 3095s
 163922 68253 20330.5909   58   59 20362.0000 19910.5384  2.22%   122 3100s
 164104 68296 19971.5113   62   41 20362.0000 19910.6466  2.22%   122 3105s
 164391 68422 20140.7301   60   50 20362.0000 19910.7468  2.22%   122 3110s
 164641 68518 20069.1752   54   58 20362.0000 19910.8697  2.22%   122 3115s
 164821 68573 19962.3241   60   57 20362.0000 19910.9659  2.22%   122 3120s
 165034 68662 20105.7283   56   61 20362.0000 19911.0822  2.21%   122 3125s
 165229 68740 20029.3839   47   78 20362.0000 19911.1951  2.21%   122 3130s
 165463 68828     cutoff   70      20362.0000 19911.3500  2.21%   122 3135s
 165677 68901     cutoff   63      20362.0000 19911.4775  2.21%   122 3140s
 165882 68971 20295.4990   56   65 20362.0000 19911.6818  2.21%   122 3145s
 166094 69048 20349.0581   62   43 20362.0000 19911.8194  2.21%   122 3150s
 166330 69110 19939.3780   52   65 20362.0000 19911.9364  2.21%   122 3155s
 166580 69212 20016.7586   60   58 20362.0000 19912.1632  2.21%   122 3160s
 166795 69308 20030.1917   58   51 20362.0000 19912.2736  2.21%   122 3165s
 167024 69418 20172.4627   61   50 20362.0000 19912.3458  2.21%   122 3170s
 167254 69508 20344.6065   66   39 20362.0000 19912.5393  2.21%   122 3175s
 167497 69585 20320.4149   58   67 20362.0000 19912.6960  2.21%   122 3180s
 167737 69672 20304.3143   65   36 20362.0000 19912.8785  2.21%   122 3185s
 168000 69724 20025.0334   55   71 20362.0000 19912.9743  2.21%   122 3190s
 168250 69828 20091.6413   60   52 20362.0000 19913.0895  2.20%   122 3195s
 168443 69897 20319.6375   63   34 20362.0000 19913.1574  2.20%   122 3200s
 168687 69999 20072.3440   61   56 20362.0000 19913.2105  2.20%   122 3205s
 168906 70083 20177.6223   62   46 20362.0000 19913.3156  2.20%   122 3210s
 169136 70175 20214.6589   58   60 20362.0000 19913.4346  2.20%   122 3215s
 169376 70249 20317.7706   57   69 20362.0000 19913.6170  2.20%   123 3220s
 169605 70344 19996.3784   54   63 20362.0000 19913.7581  2.20%   123 3225s
 169843 70409 20040.2272   52   76 20362.0000 19913.9477  2.20%   123 3230s
 170003 70480     cutoff   67      20362.0000 19914.0452  2.20%   123 3235s
 170260 70585 20352.0787   61   48 20362.0000 19914.1918  2.20%   123 3240s
 170533 70680 20273.2030   67   49 20362.0000 19914.3564  2.20%   122 3245s
 170782 70791 20222.7702   57   63 20362.0000 19914.5216  2.20%   122 3250s
 171001 70881 20073.7872   55   61 20362.0000 19914.6595  2.20%   123 3255s
 171236 70972 20349.4453   59   67 20362.0000 19914.8018  2.20%   123 3260s
 171501 71088 20294.5154   55   64 20362.0000 19914.9502  2.20%   123 3265s
 171708 71154 20333.0536   60   58 20362.0000 19915.0583  2.19%   123 3270s
 171920 71238 20332.7114   62   58 20362.0000 19915.2087  2.19%   123 3275s
 172157 71317 19959.6456   56   66 20362.0000 19915.2631  2.19%   123 3280s
 172396 71428 20209.7306   61   56 20362.0000 19915.3764  2.19%   123 3285s
 172621 71502 20081.1823   69   36 20362.0000 19915.5694  2.19%   123 3290s
 172846 71581 20127.0681   59   56 20362.0000 19915.7426  2.19%   123 3295s
 173091 71662 20005.6994   53   71 20362.0000 19915.8234  2.19%   123 3300s
 173328 71763     cutoff   60      20362.0000 19915.9477  2.19%   123 3305s
 173587 71852 20330.5476   64   47 20362.0000 19916.0256  2.19%   123 3310s
 173845 71945 20229.9379   64   51 20362.0000 19916.1736  2.19%   123 3315s
 174086 72030 20216.6765   65   40 20362.0000 19916.3464  2.19%   123 3320s
 174369 72137 20140.9802   54   61 20362.0000 19916.5467  2.19%   123 3325s
 174589 72218 20280.0761   62   65 20362.0000 19916.6460  2.19%   123 3330s
 174843 72287     cutoff   58      20362.0000 19916.7534  2.19%   123 3335s
 175018 72346     cutoff   65      20362.0000 19916.8342  2.19%   123 3340s
 175243 72435 19924.4287   50   70 20362.0000 19916.9179  2.19%   123 3345s
 175461 72528 20046.8594   56   59 20362.0000 19917.0506  2.19%   123 3350s
 175737 72620 20279.7958   71   42 20362.0000 19917.2331  2.18%   123 3355s
 175945 72715 20068.5658   58   49 20362.0000 19917.3591  2.18%   123 3360s
 176220 72799 20329.4037   67   34 20362.0000 19917.4954  2.18%   123 3365s
 176426 72887 20108.6034   55   63 20362.0000 19917.5797  2.18%   123 3370s
 176641 72964 20350.1439   72   43 20362.0000 19917.6880  2.18%   123 3375s
 176885 73075 20070.1512   61   48 20362.0000 19917.8877  2.18%   123 3380s
 177131 73178 20273.8973   65   44 20362.0000 19918.0318  2.18%   123 3385s
 177376 73261 20169.5214   60   59 20362.0000 19918.2529  2.18%   123 3390s
 177597 73342 20334.6630   63   54 20362.0000 19918.3663  2.18%   123 3395s
 177836 73430 19974.0459   59   54 20362.0000 19918.4199  2.18%   123 3400s
 178090 73525 20238.7975   67   47 20362.0000 19918.5648  2.18%   123 3405s
 178320 73594 20000.2087   64   42 20362.0000 19918.6893  2.18%   123 3410s
 178555 73667 20105.4770   54   63 20362.0000 19918.9143  2.18%   123 3415s
 178788 73751 20030.7683   60   54 20362.0000 19919.0712  2.18%   123 3420s
 178987 73819 20055.0459   54   62 20362.0000 19919.1146  2.18%   123 3425s
 179211 73892 20355.0439   60   59 20362.0000 19919.2040  2.17%   123 3430s
 179464 73977 20018.6614   56   71 20362.0000 19919.3185  2.17%   123 3435s
 179654 74067 20327.8213   60   58 20362.0000 19919.3693  2.17%   123 3440s
 179877 74138 20152.2279   59   64 20362.0000 19919.4779  2.17%   123 3445s
 180035 74188 20203.7250   60   49 20362.0000 19919.5309  2.17%   123 3455s
 180250 74272 20069.9913   56   63 20362.0000 19919.6269  2.17%   123 3460s
 180480 74373 20054.2425   60   56 20362.0000 19919.7398  2.17%   123 3465s
 180705 74464 20271.4630   64   37 20362.0000 19919.8277  2.17%   123 3470s
 181008 74578 20039.2570   54   63 20362.0000 19919.9472  2.17%   123 3475s
 181280 74674 20316.1290   62   65 20362.0000 19920.0423  2.17%   123 3480s
 181499 74757 20089.2608   59   63 20362.0000 19920.1721  2.17%   123 3485s
 181745 74840 20133.5378   64   41 20362.0000 19920.2892  2.17%   123 3490s
 181985 74942 20341.3170   61   51 20362.0000 19920.4019  2.17%   123 3495s
 182210 75021 20317.6691   59   62 20362.0000 19920.5213  2.17%   123 3500s
 182456 75122 19982.8711   50   67 20362.0000 19920.6404  2.17%   123 3505s
 182707 75232 20120.0299   56   58 20362.0000 19920.7253  2.17%   123 3510s
 182943 75325 20276.5431   63   48 20362.0000 19920.8328  2.17%   123 3515s
 183121 75389 20349.8720   69   42 20362.0000 19920.8756  2.17%   123 3520s
 183316 75464 20166.5202   58   63 20362.0000 19921.0606  2.17%   123 3525s
 183562 75529 20201.1687   67   48 20362.0000 19921.2150  2.16%   123 3530s
 183831 75632 20278.6418   65   50 20362.0000 19921.4042  2.16%   123 3535s
 184118 75736 20286.8134   68   50 20362.0000 19921.5176  2.16%   123 3540s
 184322 75813 20314.5071   61   56 20362.0000 19921.6249  2.16%   123 3545s
 184563 75898 19964.6177   57   65 20362.0000 19921.7466  2.16%   123 3550s
 184774 75990 20135.1174   59   55 20362.0000 19921.8544  2.16%   123 3555s
 185021 76082 20329.4955   63   54 20362.0000 19921.9613  2.16%   123 3560s
 185229 76166 20358.1592   67   42 20362.0000 19922.0791  2.16%   123 3565s
 185448 76228 20066.6285   57   67 20362.0000 19922.2789  2.16%   123 3570s
 185669 76304 20076.8559   56   65 20362.0000 19922.3761  2.16%   123 3575s
 185866 76371 20077.3751   54   61 20362.0000 19922.4332  2.16%   123 3580s
 186083 76441 20252.2762   57   62 20362.0000 19922.5222  2.16%   123 3585s
 186335 76528 20103.9158   56   68 20362.0000 19922.6404  2.16%   123 3590s
 186581 76617 20304.8304   60   62 20362.0000 19922.7786  2.16%   123 3595s

Cutting planes:
  Lift-and-project: 84
  Cover: 213
  Implied bound: 12
  Projected implied bound: 73
  MIR: 1609
  Flow cover: 346
  Inf proof: 1
  Zero half: 1
  Relax-and-lift: 4

Explored 186779 nodes (23056999 simplex iterations) in 3600.00 seconds (4495.46 work units)
Thread count was 1 (of 4 available processors)

Solution count 10: 20362 20375 20445 ... 21814

Time limit reached
Best objective 2.036200000000e+04, best bound 1.992289710878e+04, gap 2.1565%
Obj: 20362
