c52_85.txt;28188.4;0.831;28188.4;0.326;28188.4;0.231;28188.4;0.0;1936.0;1.397;1
c52_86.txt;33886.8;0.825;33967.8;0.341;33966.8;0.26;33886.791;0.0;2443.0;1.436;1
c52_87.txt;27593.8;1.046;27742.0;0.339;27621.2;0.256;27593.8;0.0;3632.0;1.651;1
c52_88.txt;34623.0;0.304;34841.0;0.334;34623.0;0.237;34623.0;0.0;741.0;0.886;1
c52_89.txt;33824.0;10.152;39574.0;0.329;34315.5;0.343;33824.0;0.0;14387.0;10.834;1
c52_90.txt;42633.0;47.537;49106.0;0.414;43552.0;0.343;42633.0;0.0;29923.0;48.306;1
c52_91.txt;33227.0;5.202;40698.0;0.387;33536.0;0.353;33227.0;0.0;6285.0;5.952;1
c52_92.txt;38966.0;35.482;46170.0;0.415;40086.0;0.302;38966.0;0.0;19713.0;36.21;1
c52_93.txt;39465.0;32.268;49850.0;0.386;41061.8;0.341;39465.0;0.0;23050.0;33.006;1
c52_94.txt;45048.8;95.988;49250.0;0.352;45447.8;0.349;45048.8;0.0;49716.0;96.701;1
c52_95.txt;35905.0;24.749;44831.2;0.396;38135.2;0.364;35905.0;0.0;18976.0;25.52;1
c52_96.txt;49514.4;40.492;58075.2;0.338;50357.8;0.385;49514.4;0.0;33193.0;41.226;1
c52_97.txt;66347.4;97.107;70543.6;0.49;69770.0;0.305;66347.342;0.0;58109.0;97.913;1
c52_98.txt;83477.0;3600.001;88370.6;0.459;87238.2;0.419;82904.018;0.007;1811034.0;3601.698;0
c52_99.txt;74427.2;3600.001;79190.6;0.47;78113.6;0.287;74208.38;0.003;2119945.0;3601.291;0
c52_100.txt;66631.0;3600.001;71166.4;0.536;70212.8;0.328;66587.192;0.001;2194967.0;3600.923;0
c52_101.txt;72793.5;3600.001;81538.5;0.453;79718.5;0.32;72103.001;0.009;1448897.0;3601.405;0
c52_102.txt;81358.0;3600.001;91729.0;0.446;88462.5;0.284;81190.541;0.002;1974895.0;3600.971;0
c52_103.txt;72009.0;614.718;82216.0;0.371;80757.0;0.26;72008.937;0.0;284290.0;615.361;1
c52_104.txt;72897.5;2941.263;81737.0;0.652;78664.0;0.485;72897.434;0.0;2027279.0;2942.412;1
c52_105.txt;70650.6;188.641;76685.8;0.434;74869.0;0.4;70650.547;0.0;117774.0;189.486;1
c52_106.txt;83134.4;3600.001;90922.6;0.428;86501.6;0.347;82540.711;0.007;1728245.0;3601.497;0
c52_107.txt;63700.8;166.599;67157.2;0.387;64972.4;0.333;63700.8;0.0;80190.0;167.33;1
c52_108.txt;66727.6;183.33;68544.8;0.471;66727.6;0.33;66727.545;0.0;97999.0;184.142;1
