c52_88.txt;34623.0;8.685;34643.0;8.751;34623.0;4.302;34623.0;0.0;1425.0;13.054;1
c52_89.txt;33824.0;524.636;39714.0;8.845;34068.5;5.194;33823.985;0.0;77668.0;14.039;1
c52_90.txt;42633.0;856.123;50059.0;11.854;42922.0;5.143;42633.0;0.0;127317.0;16.997;1
c52_91.txt;33227.0;257.411;40293.0;8.926;33227.0;4.971;33226.989;0.0;30111.0;13.897;1
c52_92.txt;38966.0;2394.13;46157.0;11.113;39499.0;4.913;38965.967;0.0;312496.0;16.025;1
c52_93.txt;39465.0;722.281;50757.2;10.818;41206.6;5.383;39464.973;0.0;114389.0;16.201;1
c52_94.txt;45048.8;3453.41;52914.4;12.697;45218.2;5.513;45048.755;0.0;385271.0;18.21;1
c52_95.txt;35905.0;613.864;43901.0;10.483;36443.8;5.294;35904.966;0.0;85600.0;15.778;1
c52_96.txt;49514.4;2572.839;59442.0;14.048;50288.0;5.784;49514.383;0.0;378709.0;19.832;1
c52_97.txt;66347.4;3600.003;66850.2;17.287;66347.4;5.155;65800.199;0.008;251619.0;22.442;0
c52_98.txt;83479.2;3600.002;83839.4;22.149;83658.8;6.469;82394.42;0.013;381900.0;28.618;0
c52_99.txt;74450.8;3600.002;74822.4;18.938;74450.8;6.304;73720.257;0.01;289509.0;25.243;0
c52_100.txt;66762.8;3600.003;66840.4;17.783;66762.8;5.984;65698.553;0.016;245666.0;23.767;0
c52_101.txt;72953.5;3600.004;73637.5;16.572;73198.0;5.585;71242.163;0.023;241278.0;22.156;0
c52_102.txt;81358.0;3600.004;82390.5;20.985;82293.0;6.256;80663.761;0.009;333100.0;27.241;0
c52_103.txt;72009.0;3600.002;72009.0;18.786;72009.0;5.486;71360.515;0.009;149776.0;24.272;0
c52_104.txt;72897.5;3600.003;72897.5;19.792;72897.5;5.719;71845.218;0.014;285783.0;25.511;0
c52_105.txt;70650.6;3600.002;71415.8;17.295;71363.0;5.681;69995.078;0.009;194057.0;22.976;0
c52_106.txt;83293.8;3600.003;84083.0;22.442;83903.2;6.464;82016.998;0.015;300744.0;28.906;0
c52_107.txt;63700.8;3600.002;64242.8;16.441;64197.0;5.338;63041.344;0.01;140409.0;21.779;0
c52_108.txt;66727.6;3600.004;67209.8;19.222;67104.0;5.637;65897.309;0.012;268350.0;24.859;0
