Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0x4b1e5bf6
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [2e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Found heuristic solution: objective 157586.40000
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)

Root relaxation: objective 2.312657e+04, 878 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 150947 86688 47811.7862   81   39 48277.3996 46940.4116  2.77%  25.8  510s
 152429 87606 48169.1944   93   21 48277.3996 46941.9759  2.77%  25.9  515s
 153915 88473 48152.2794   65   69 48277.3996 46943.5773  2.76%  25.9  520s
 154897 89071 46995.3248   58   68 48277.3996 46944.5392  2.76%  25.9  525s
H155606 89192                    48267.399553 46945.1960  2.74%  25.9  528s
 156125 89493 47578.2819   66   61 48267.3996 46945.7164  2.74%  25.9  530s
 157462 90271 47258.4383   75   45 48267.3996 46946.9533  2.74%  25.9  535s
 159002 91203 47857.6069   74   51 48267.3996 46947.9510  2.73%  25.9  540s
 160486 92033     cutoff   79      48267.3996 46949.5793  2.73%  25.9  545s
 162141 93050 47765.2671   85   32 48267.3996 46951.2646  2.73%  25.9  550s
 163442 93786 48261.4704   77   45 48267.3996 46952.2603  2.72%  25.9  555s
 164962 94696 47811.1997   73   49 48267.3996 46953.6865  2.72%  25.9  560s
 166585 95640 48014.7512   71   55 48267.3996 46955.2083  2.72%  25.9  565s
H167965 94113                    48214.200000 46956.5331  2.61%  25.9  569s
 168103 94221 48014.4094   76   48 48214.2000 46956.6186  2.61%  25.9  570s
 169537 95096 48146.1049   82   29 48214.2000 46957.8596  2.61%  25.9  575s
 171076 95950 47142.3526   67   63 48214.2000 46959.2419  2.60%  25.9  580s
 172690 96892 47589.7487   64   64 48214.2000 46960.4998  2.60%  25.9  585s
 174253 97783 47137.2280   62   67 48214.2000 46961.5850  2.60%  25.9  590s
 175794 98710 47113.2303   62   68 48214.2000 46962.8770  2.60%  25.9  595s
 177358 99594 47979.4957   83   34 48214.2000 46964.0997  2.59%  25.9  600s
 178969 100516 47661.6742   75   49 48214.2000 46965.6137  2.59%  25.9  605s
 180442 101345 47456.7519   70   50 48214.2000 46966.9635  2.59%  25.9  610s
 182061 102306 47277.3613   57   70 48214.2000 46968.2694  2.58%  25.9  615s
 183634 103206 47683.7242   75   50 48214.2000 46969.5492  2.58%  25.9  620s
 185245 104172     cutoff   74      48214.2000 46970.8118  2.58%  25.9  625s
 186878 105114 47442.7220   64   60 48214.2000 46972.3794  2.58%  25.9  630s
 188454 106069 48160.8965   87   34 48214.2000 46973.4207  2.57%  25.9  635s
 190023 106964 47275.2017   69   54 48214.2000 46974.3818  2.57%  26.0  640s
 191627 107836 48002.9064   70   57 48214.2000 46975.5712  2.57%  26.0  645s
 193224 108721 47466.6971   72   51 48214.2000 46976.7959  2.57%  26.0  650s
 194849 109637 48192.2873   68   48 48214.2000 46978.0039  2.56%  26.0  655s
 196381 110502 47846.7818   73   54 48214.2000 46978.9196  2.56%  26.0  660s
H197884 111353                    48214.199935 46979.9471  2.56%  26.0  665s
 198749 111837 48019.6362   80   42 48214.1999 46980.3640  2.56%  26.0  670s
 200268 112681 47506.8001   77   48 48214.1999 46981.5348  2.56%  26.0  675s
 201880 113612 47640.1072   73   54 48214.1999 46982.8348  2.55%  26.0  680s
 203456 114475 47077.0661   60   70 48214.1999 46983.8434  2.55%  26.0  685s
 204620 115073 47994.4393   77   44 48214.1999 46984.4646  2.55%  26.0  690s
 206041 115858 47957.8007   79   49 48214.1999 46985.6557  2.55%  26.0  695s
 207654 116762 48099.6381   85   32 48214.1999 46987.1611  2.54%  26.0  700s
 209300 117692 47347.3462   66   68 48214.1999 46988.2569  2.54%  26.0  705s
 210834 118571     cutoff   76      48214.1999 46989.1842  2.54%  26.0  710s
 212423 119379 47055.9784   58   72 48214.1999 46990.2723  2.54%  26.0  715s
 214043 120248 47050.0437   65   66 48214.1999 46991.3175  2.54%  26.0  720s
 215455 121018 47346.8148   66   64 48214.1999 46992.5330  2.53%  26.0  725s
 217086 121924 48112.2885   80   42 48214.1999 46993.7041  2.53%  26.0  730s
 218651 122774 47991.9767   76   52 48214.1999 46994.7399  2.53%  26.0  735s
 220221 123633 47044.4406   61   61 48214.1999 46995.7912  2.53%  26.0  740s
 221760 124503 48134.0151   91   25 48214.1999 46996.9604  2.52%  26.0  745s
 223385 125403 48014.2218   73   47 48214.1999 46997.7926  2.52%  26.0  750s
 224938 126258 47158.7309   61   68 48214.1999 46998.8392  2.52%  26.0  755s
 226461 127111 47203.6564   59   67 48214.1999 46999.8416  2.52%  26.0  760s
 228054 127945 47337.0242   66   65 48214.1999 47001.1869  2.52%  26.0  765s
 229653 128892 47348.3075   63   61 48214.1999 47002.2262  2.51%  26.0  770s
 231253 129764 47205.4710   61   66 48214.1999 47003.2434  2.51%  26.0  775s
 232851 130654 47067.8210   65   64 48214.1999 47004.2416  2.51%  26.0  780s
 234471 131538 47961.1595   77   46 48214.1999 47005.3431  2.51%  26.0  785s
 236092 132429 47702.2702   76   49 48214.1999 47006.3210  2.51%  26.0  790s
 237687 133323 47073.4409   64   64 48214.1999 47007.4429  2.50%  26.0  795s
 239191 134158 48162.3992   79   48 48214.1999 47008.5481  2.50%  26.0  800s
 240706 134973 47176.0352   60   70 48214.1999 47009.4491  2.50%  26.0  805s
 242274 135832 47655.3308   72   53 48214.1999 47010.3446  2.50%  26.0  810s
