Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xb5f54942
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+02]
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)
Found heuristic solution: objective 114452.00000

Root relaxation: objective 2.913919e+04, 1029 iterations, 0.04 seconds (0.05 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

H 3858  2264                    65490.451160 63500.7591  3.04%  38.4   25s
H 4641  2579                    65313.472727 63512.8484  2.76%  36.1   27s
* 4642  2576              77    65310.200000 63512.8484  2.75%  36.1   27s
H 5415  2890                    65151.600000 63526.9916  2.49%  34.7   30s
H 5504  2904                    65101.200000 63527.0732  2.42%  34.5   30s
H 5510  2904                    65094.157143 63527.0732  2.41%  34.5   30s
* 5511  2900              77    65092.400000 63527.0732  2.40%  34.5   30s
* 5512  2691              77    64932.600000 63527.0732  2.16%  34.5   30s
H 6198  2906                    64831.800000 63536.1263  2.00%  33.4   32s
  7205  3464 63752.2795   31   62 64831.8000 63549.6256  1.98%  32.2   35s
  9352  4676 64294.3707   35   62 64831.8000 63570.8545  1.94%  30.2   40s
 10203  5116 63710.8793   35   90 64831.8000 63580.2852  1.93%  29.8   57s
 10219  5127 64521.1820   48   96 64831.8000 63580.2852  1.93%  29.8   60s
H10223  4872                    64730.992229 63580.2852  1.78%  29.8   62s
 10327  4925 64365.8355   58   43 64730.9922 63580.2852  1.78%  30.2   65s
H11011  4891                    64727.200000 63580.2852  1.77%  30.4   68s
 11412  5028     cutoff   74      64727.2000 63580.2852  1.77%  30.7   70s
 12553  5344 63791.0464   45   72 64727.2000 63603.7824  1.74%  31.1   75s
 13898  5728 64522.2648   64   42 64727.2000 63635.0083  1.69%  31.5   80s
 15342  6045 63745.9663   48   68 64727.2000 63671.3788  1.63%  31.8   85s
 16708  6439 64221.8445   57   53 64727.2000 63691.2753  1.60%  32.2   90s
H16721  5997                    64655.000000 63691.2753  1.49%  32.2   93s
 17088  6056 63717.1318   45   68 64655.0000 63698.2555  1.48%  32.2   95s
 18389  6324 63935.8157   51   62 64655.0000 63715.6544  1.45%  32.5  100s
 19764  6590 64205.2787   53   58 64655.0000 63735.6394  1.42%  32.8  105s
 21058  6828 63938.1228   45   73 64655.0000 63752.5451  1.40%  33.1  110s
 22499  7097 63772.8230   43   74 64655.0000 63763.9609  1.38%  33.2  115s
 23903  7536 64636.1260   59   36 64655.0000 63775.2978  1.36%  33.4  120s
 25257  8231 64521.0334   59   42 64655.0000 63786.5024  1.34%  33.6  125s
 26181  8670 64131.1994   55   56 64655.0000 63792.5491  1.33%  33.6  130s
 27529  9355 64277.8035   55   51 64655.0000 63801.3487  1.32%  33.8  135s
 28895 10011     cutoff   55      64655.0000 63808.0843  1.31%  34.0  140s
 30039 10595 63919.0785   52   59 64655.0000 63815.6363  1.30%  34.1  145s
 31455 11250 63849.8051   43   72 64655.0000 63822.5110  1.29%  34.3  150s
 32830 11914 64129.1646   53   57 64655.0000 63829.5391  1.28%  34.5  155s
 34268 12666 64341.5375   54   54 64655.0000 63835.8902  1.27%  34.6  160s
 35566 13301 64479.8249   58   50 64655.0000 63842.8084  1.26%  34.9  165s
 36979 13946 63886.8179   50   60 64655.0000 63849.1625  1.25%  35.1  170s
 38370 14599 63898.2477   51   62 64655.0000 63854.9391  1.24%  35.1  175s
 39774 15230 64361.5402   65   40 64655.0000 63859.7736  1.23%  35.3  180s
 41155 15877     cutoff   67      64655.0000 63864.0256  1.22%  35.4  185s
 42468 16535 64349.1481   58   46 64655.0000 63867.9528  1.22%  35.5  190s
 43787 17175 64572.4137   55   54 64655.0000 63872.4052  1.21%  35.6  195s
 45110 17779 64143.3424   54   51 64655.0000 63877.5255  1.20%  35.7  200s
 46438 18377 64094.3410   50   60 64655.0000 63882.9921  1.19%  35.8  205s
 47768 19007 64474.0087   54   56 64655.0000 63886.8971  1.19%  35.8  210s
 49098 19660 63919.8320   50   66 64655.0000 63890.6050  1.18%  35.9  215s
 50370 20245 64621.9629   51   58 64655.0000 63894.3814  1.18%  36.0  220s
 51674 20834 64378.5827   48   59 64655.0000 63897.9245  1.17%  36.1  225s
 53035 21486 64060.2614   51   60 64655.0000 63902.5348  1.16%  36.1  230s
 54336 22103 64510.0780   63   41 64655.0000 63905.8738  1.16%  36.2  235s
 55677 22745 64485.4342   65   35 64655.0000 63909.1830  1.15%  36.2  240s
 56973 23368 64490.3193   58   43 64655.0000 63912.4012  1.15%  36.3  245s
 58164 23924 63999.3351   50   62 64655.0000 63916.2834  1.14%  36.3  250s
 59396 24434 63952.3363   48   67 64655.0000 63918.6202  1.14%  36.4  255s
 60586 25013     cutoff   57      64655.0000 63921.3854  1.13%  36.4  260s
 61380 25395 64384.6626   60   48 64655.0000 63923.6440  1.13%  36.5  265s
 62664 25927 64361.9781   52   60 64655.0000 63926.4267  1.13%  36.5  270s
 63991 26519 64194.5133   53   53 64655.0000 63929.2443  1.12%  36.6  275s
 65323 27172 64427.3953   54   55 64655.0000 63932.2932  1.12%  36.6  280s
