Set parameter Username
Academic license - for non-commercial use only - expires 2024-02-22
Warning: Gurobi version mismatch between Python 9.5.0 and C library 9.5.2
Set parameter TimeLimit to value 3600
Set parameter MIPGap to value 1e-06
Set parameter Threads to value 1
Gurobi Optimizer version 9.5.2 build v9.5.2rc0 (linux64)
Thread count: 4 physical cores, 4 logical processors, using up to 1 threads
Optimize a model with 468 rows, 4290 columns and 20826 nonzeros
Model fingerprint: 0xf1090ebd
Variable types: 4186 continuous, 104 integer (104 binary)
Coefficient statistics:
  Matrix range     [1e+00, 5e+03]
  Objective range  [1e+01, 1e+05]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 2e+02]
Found heuristic solution: objective 55459.200000
Presolve removed 103 rows and 1 columns
Presolve time: 0.03s
Presolved: 365 rows, 4289 columns, 18016 nonzeros
Variable types: 4186 continuous, 103 integer (103 binary)

Root relaxation: objective 1.456525e+04, 801 iterations, 0.03 seconds (0.04 work units)

    Nodes    |    Current Node    |     Objective Bounds      |     Work
 Expl Unexpl |  Obj  Depth IntInf | Incumbent    BestBd   Gap | It/Node Time

 19382  9739 18327.3279   60   65 18973.4000 17779.8538  6.29%  32.5  105s
 20828 10311     cutoff   78      18973.4000 17791.1839  6.23%  32.7  110s
 22338 10891 18959.6214   97    3 18973.4000 17799.7380  6.19%  32.9  115s
*23503 10306              96    18836.600000 17806.6991  5.47%  33.0  119s
 23726 10356 17826.2470   50   83 18836.6000 17807.7355  5.46%  33.1  120s
 25071 10866 18330.9294   66   52 18836.6000 17814.1621  5.43%  33.4  125s
 26416 11342 18791.8547   62   58 18836.6000 17819.8808  5.40%  33.7  130s
 27784 11845 18625.4677   75   34 18836.6000 17825.3554  5.37%  33.9  135s
 28809 12528 17962.1565   56   67 18836.6000 17830.4672  5.34%  34.0  140s
 29935 13282 18363.4646   72   45 18836.6000 17835.8720  5.31%  34.2  145s
 31193 14139 17987.4545   54   79 18836.6000 17840.9127  5.29%  34.4  150s
 32533 15020 18244.5666   69   43 18836.6000 17846.1347  5.26%  34.6  155s
 33823 15903 18550.3490   75   40 18836.6000 17849.4891  5.24%  34.8  160s
 35070 16739 18124.5306   61   54 18836.6000 17852.8398  5.22%  35.0  165s
 36187 17440 18073.0356   59   70 18836.6000 17855.6095  5.21%  35.1  170s
 37441 18256 18810.9075   85   16 18836.6000 17860.5923  5.18%  35.2  175s
 38632 19061 18452.2626   65   55 18836.6000 17863.2897  5.17%  35.5  180s
H38898 19118                    18827.200000 17864.0812  5.12%  35.5  181s
H38998 18624                    18779.200000 17864.6986  4.87%  35.5  181s
 39804 19127 17910.0754   50   83 18779.2000 17867.4302  4.86%  35.6  185s
 40964 19882 18247.2089   61   60 18779.2000 17870.7518  4.84%  35.7  190s
 42144 20642 18061.6466   52   79 18779.2000 17873.3249  4.82%  35.9  195s
 43273 21331 18339.7571   55   76 18779.2000 17877.1117  4.80%  36.0  200s
 44467 22119 18661.1908   80   30 18779.2000 17879.9121  4.79%  36.2  205s
 45640 22806 17900.8374   55   74 18779.2000 17882.9380  4.77%  36.3  210s
*46652 22939              87    18751.800000 17885.3809  4.62%  36.3  214s
 46836 23070 18082.0715   62   60 18751.8000 17885.7781  4.62%  36.4  215s
 47953 23740 18047.7558   57   63 18751.8000 17888.6378  4.60%  36.5  220s
 49157 24460 18202.6168   60   59 18751.8000 17891.4495  4.59%  36.6  225s
 49931 24955 18732.8891   79   32 18751.8000 17892.9194  4.58%  36.7  230s
 51091 25660 18113.9351   54   78 18751.8000 17895.8138  4.56%  36.8  235s
 52287 26424 17978.9197   53   73 18751.8000 17898.6895  4.55%  36.9  240s
 53465 27138 18722.3538   63   59 18751.8000 17900.1088  4.54%  37.0  245s
 54640 27854 18309.6816   64   61 18751.8000 17902.5299  4.53%  37.1  250s
 55791 28541 18313.9467   58   69 18751.8000 17904.2900  4.52%  37.2  255s
 56901 29206 18034.5219   61   60 18751.8000 17906.0184  4.51%  37.3  260s
 58091 29924 18332.5444   59   77 18751.8000 17907.6542  4.50%  37.4  265s
H59018 30514                    18751.799931 17908.9640  4.49%  37.5  269s
 59088 30576 18445.5676   77   45 18751.7999 17908.9751  4.49%  37.5  270s
 60238 31286 18750.2867   72   46 18751.7999 17910.7649  4.49%  37.5  275s
 61410 32012 18043.6280   58   70 18751.7999 17912.8686  4.47%  37.6  280s
 62508 32656 18083.4306   57   72 18751.7999 17914.6719  4.46%  37.7  285s
 63632 33356 18636.3924   71   39 18751.7999 17916.1535  4.46%  37.8  290s
H63681 31140                    18673.600000 17916.2304  4.06%  37.8  290s
 64688 31726     cutoff   85      18673.6000 17917.6391  4.05%  37.9  295s
 65745 32328 17979.0944   60   63 18673.6000 17919.4935  4.04%  38.1  300s
 66474 32754 18150.4249   64   55 18673.6000 17920.3692  4.03%  38.1  305s
 67511 33331 18051.8389   60   71 18673.6000 17922.1033  4.02%  38.2  310s
 68595 33990 18516.7372   71   41 18673.6000 17923.5283  4.02%  38.3  315s
H69060 34245                    18673.599945 17924.2146  4.01%  38.3  317s
 69647 34598 18048.0476   61   66 18673.5999 17924.9225  4.01%  38.3  320s
 70768 35242 18334.8307   59   63 18673.5999 17926.6139  4.00%  38.4  325s
 71896 35899 18146.7150   64   58 18673.5999 17928.1371  3.99%  38.5  330s
 73036 36560 18584.5565   75   43 18673.5999 17929.6819  3.98%  38.5  335s
 74125 37214 17981.0521   55   71 18673.5999 17931.9042  3.97%  38.6  340s
 75188 37838 18606.0629   78   44 18673.5999 17933.4034  3.96%  38.7  345s
 76219 38402 18275.6161   65   48 18673.5999 17934.5400  3.96%  38.8  350s
 77243 38984 18314.5549   64   68 18673.5999 17935.5201  3.95%  38.8  355s
 78250 39558 18463.0095   70   43 18673.5999 17936.5828  3.95%  38.9  360s
 79254 40118 18129.1406   56   72 18673.5999 17937.6282  3.94%  39.0  365s
 80362 40771 18015.9208   61   56 18673.5999 17938.7769  3.94%  39.0  370s
 81422 41383 18656.5486   76   46 18673.5999 17939.8165  3.93%  39.1  375s
 82512 41991 18299.0633   64   54 18673.5999 17940.6448  3.93%  39.1  380s
 83666 42614 18165.3218   58   70 18673.5999 17941.9783  3.92%  39.1  385s
 84752 43198 18461.5524   64   60 18673.5999 17942.7578  3.91%  39.2  390s
 85782 43792 18171.8395   57   71 18673.5999 17943.8476  3.91%  39.3  395s
 86835 44385 18569.1320   74   40 18673.5999 17944.8718  3.90%  39.3  400s
 87887 44992 18118.4638   63   57 18673.5999 17945.7516  3.90%  39.4  405s
 88977 45601 18128.8774   61   63 18673.5999 17946.6401  3.89%  39.5  410s
 90023 46192 18153.2116   59   66 18673.5999 17947.5412  3.89%  39.6  415s
 91111 46823 18541.9756   78   30 18673.5999 17948.3967  3.88%  39.6  420s
 92137 47379 18133.4284   60   67 18673.5999 17949.1356  3.88%  39.6  425s
 93239 48012 18596.7469   72   48 18673.5999 17950.0848  3.87%  39.7  430s
 94378 48663 18007.3749   61   64 18673.5999 17951.3672  3.87%  39.7  435s
 95457 49255 18636.7684   70   36 18673.5999 17952.1824  3.86%  39.8  440s
 96484 49788 18050.4090   63   66 18673.5999 17953.3105  3.86%  39.8  445s
 97561 50371 18478.2050   66   57 18673.5999 17953.9970  3.85%  39.8  450s
 98632 50953 17985.4127   50   82 18673.5999 17954.8360  3.85%  39.9  455s
 99718 51618 18413.3571   71   49 18673.5999 17955.5098  3.85%  39.9  460s
 100791 52256 18202.3234   64   57 18673.5999 17956.4809  3.84%  40.0  465s
 101902 52914 18191.4360   61   61 18673.5999 17957.1856  3.84%  40.0  470s
 102545 53271 18009.1180   59   64 18673.5999 17957.7936  3.83%  40.0  475s
 103602 53840 18033.1783   59   71 18673.5999 17958.9129  3.83%  40.1  480s
 104689 54437 17989.6537   61   68 18673.5999 17959.9282  3.82%  40.1  485s
 105770 55011 18352.4105   64   56 18673.5999 17960.7610  3.82%  40.1  490s
 106890 55648 18156.0780   66   57 18673.5999 17961.6605  3.81%  40.2  495s
 107999 56230 18410.5145   63   53 18673.5999 17962.5704  3.81%  40.2  500s
 109077 56813 18142.3730   64   57 18673.5999 17963.3415  3.80%  40.2  505s
 110134 57377 18652.2492   66   47 18673.5999 17964.0817  3.80%  40.2  510s
 111253 57930 18009.7981   61   63 18673.5999 17965.0039  3.79%  40.3  515s
 112336 58510 18531.6071   68   55 18673.5999 17965.9418  3.79%  40.3  520s
 113437 59075 18377.6748   70   49 18673.5999 17966.6572  3.79%  40.3  525s
 114513 59663 18634.5997   76   35 18673.5999 17967.4437  3.78%  40.3  530s
H114530 59347                    18667.000000 17967.4608  3.75%  40.3  530s
H114556 59363                    18666.999924 17967.4981  3.75%  40.3  533s
 114923 59559 18036.6174   57   66 18666.9999 17967.6989  3.75%  40.3  535s
 115910 60110 17983.7435   60   63 18666.9999 17968.3865  3.74%  40.4  540s
 116964 60690 18485.7426   69   47 18666.9999 17969.0867  3.74%  40.4  545s
 118017 61284 18194.7159   58   71 18666.9999 17969.8238  3.73%  40.4  550s
 119073 61900 18508.1995   71   43 18666.9999 17970.3752  3.73%  40.5  555s
 120155 62496 18557.7458   63   60 18666.9999 17970.8464  3.73%  40.5  560s
 121172 63054 18662.5002   66   47 18666.9999 17971.5752  3.73%  40.5  565s
 122244 63628 18620.6671   74   41 18666.9999 17972.2717  3.72%  40.6  570s
 123312 64177 18606.2324   71   50 18666.9999 17973.0543  3.72%  40.6  575s
 124359 64771 18576.3439   77   48 18666.9999 17973.6117  3.71%  40.6  580s
 125394 65319 18655.7488   76   39 18666.9999 17974.2787  3.71%  40.7  585s
 126470 65895 18021.8396   60   64 18666.9999 17974.9333  3.71%  40.7  590s
 127386 66415 18495.8052   67   52 18666.9999 17975.6643  3.70%  40.7  595s
 128450 67001 18133.0349   61   67 18666.9999 17976.2114  3.70%  40.8  600s
 129535 67552 18501.9518   62   64 18666.9999 17976.8752  3.70%  40.8  605s
 130562 68140 18610.1213   73   42 18666.9999 17977.5197  3.69%  40.8  610s
 131610 68692 18035.6108   56   68 18666.9999 17978.0685  3.69%  40.8  615s
 132670 69264 18299.6497   69   51 18666.9999 17978.6305  3.69%  40.9  620s
 133698 69825 18373.7463   57   69 18666.9999 17979.2392  3.68%  40.9  625s
 134760 70424 18470.1821   65   52 18666.9999 17979.8757  3.68%  40.9  630s
 135827 70982 18547.0448   70   48 18666.9999 17980.4447  3.68%  40.9  635s
 136923 71525 18404.1495   66   52 18666.9999 17981.1391  3.67%  40.9  640s
 137992 72090 18324.6354   60   67 18666.9999 17981.5543  3.67%  41.0  645s
 139076 72716 18399.8993   70   59 18666.9999 17982.0142  3.67%  41.0  650s
 140122 73292 18352.1975   62   66 18666.9999 17982.4265  3.67%  41.0  655s
 141177 73900 18203.7914   62   58 18666.9999 17982.8859  3.66%  41.0  660s
